chr1	144800000	147300000	CRC_04	T	T_928
chr1	144800000	147300000	CRC_04	T	T_929
chr1	148800000	190200000	CRC_14	T	T_50
chr1	148800000	190200000	CRC_14	T	T_51
chr1	148800000	190200000	CRC_14	T	T_52
chr1	148800000	190200000	CRC_14	T	T_53
chr1	148800000	190200000	CRC_14	T	T_54
chr1	148800000	190200000	CRC_14	T	T_55
chr1	148900000	174100000	CRC_02	M	M_548
chr1	148900000	174100000	CRC_02	M	M_549
chr1	149200000	158000000	CRC_05	M	M_1266
chr1	149200000	158000000	CRC_05	M	M_1267
chr1	149200000	158000000	CRC_05	M	M_1268
chr1	149900000	156900000	CRC_14	M	M_67
chr1	149900000	156900000	CRC_14	M	M_68
chr1	149900000	156900000	CRC_14	M	M_69
chr1	149900000	156900000	CRC_14	M	M_70
chr1	149900000	161500000	CRC_04	M	M_1229
chr1	149900000	161500000	CRC_04	M	M_1230
chr1	149900000	161500000	CRC_04	M	M_1231
chr1	149900000	161500000	CRC_04	M	M_1232
chr1	149900000	161500000	CRC_04	M	M_1233
chr1	149900000	161500000	CRC_04	M	M_1234
chr1	149900000	161500000	CRC_04	T	T_778
chr1	149900000	161500000	CRC_04	T	T_779
chr1	149900000	161500000	CRC_04	T	T_780
chr1	149900000	161500000	CRC_04	T	T_781
chr1	149900000	161500000	CRC_04	T	T_782
chr1	149900000	161500000	CRC_04	T	T_783
chr1	149900000	162700000	CRC_04	M	M_1500
chr1	149900000	162700000	CRC_04	M	M_1501
chr1	149900000	187600000	CRC_04	T	T_930
chr1	149900000	187600000	CRC_04	T	T_931
chr1	160600000	161300000	CRC_14	M	M_71
chr1	160600000	161300000	CRC_14	M	M_72
chr1	160600000	161300000	CRC_14	M	M_73
chr1	160600000	161300000	CRC_14	M	M_74
chr1	161800000	166200000	CRC_14	M	M_75
chr1	161800000	166200000	CRC_14	M	M_76
chr1	161800000	166200000	CRC_14	M	M_77
chr1	161800000	166200000	CRC_14	M	M_78
chr1	162800000	166700000	CRC_05	M	M_16
chr1	164500000	169700000	CRC_04	T	T_784
chr1	164500000	169700000	CRC_04	T	T_785
chr1	164500000	169700000	CRC_04	T	T_786
chr1	164500000	169700000	CRC_04	T	T_787
chr1	164500000	169700000	CRC_04	T	T_788
chr1	164500000	169700000	CRC_04	T	T_789
chr1	166700000	170300000	CRC_04	M	M_1502
chr1	166700000	170300000	CRC_04	M	M_1503
chr1	166800000	169800000	CRC_04	M	M_1235
chr1	166800000	169800000	CRC_04	M	M_1236
chr1	166800000	169800000	CRC_04	M	M_1237
chr1	166800000	169800000	CRC_04	M	M_1238
chr1	166800000	169800000	CRC_04	M	M_1239
chr1	166800000	169800000	CRC_04	M	M_1240
chr1	166800000	175400000	CRC_05	M	M_882
chr1	166800000	175400000	CRC_05	M	M_883
chr1	168700000	170700000	CRC_14	M	M_79
chr1	168700000	170700000	CRC_14	M	M_80
chr1	168700000	170700000	CRC_14	M	M_81
chr1	168700000	170700000	CRC_14	M	M_82
chr1	174500000	176100000	CRC_04	M	M_1504
chr1	174500000	176100000	CRC_04	M	M_1505
chr1	174700000	184900000	CRC_02	M	M_550
chr1	174700000	184900000	CRC_02	M	M_551
chr1	175700000	183800000	CRC_14	M	M_83
chr1	175700000	183800000	CRC_14	M	M_84
chr1	175700000	183800000	CRC_14	M	M_85
chr1	175700000	183800000	CRC_14	M	M_86
chr1	176300000	178900000	CRC_05	M	M_17
chr1	178400000	185900000	CRC_04	M	M_1506
chr1	178400000	185900000	CRC_04	M	M_1507
chr1	180100000	184800000	CRC_04	T	T_790
chr1	180100000	184800000	CRC_04	T	T_791
chr1	180100000	184800000	CRC_04	T	T_792
chr1	180100000	184800000	CRC_04	T	T_793
chr1	180100000	184800000	CRC_04	T	T_794
chr1	180100000	184800000	CRC_04	T	T_795
chr1	181200000	182300000	CRC_05	M	M_18
chr1	186400000	192300000	CRC_05	M	M_19
chr1	192600000	193800000	CRC_04	T	T_932
chr1	192600000	193800000	CRC_04	T	T_933
chr1	192600000	193900000	CRC_14	T	T_56
chr1	192600000	193900000	CRC_14	T	T_57
chr1	192600000	193900000	CRC_14	T	T_58
chr1	192600000	193900000	CRC_14	T	T_59
chr1	192600000	193900000	CRC_14	T	T_60
chr1	192600000	193900000	CRC_14	T	T_61
chr1	194300000	242200000	CRC_14	T	T_62
chr1	194300000	242200000	CRC_14	T	T_63
chr1	194300000	242200000	CRC_14	T	T_64
chr1	194300000	242200000	CRC_14	T	T_65
chr1	194300000	242200000	CRC_14	T	T_66
chr1	194300000	242200000	CRC_14	T	T_67
chr1	194400000	200100000	CRC_05	T	T_694
chr1	195100000	202000000	CRC_04	T	T_934
chr1	195100000	202000000	CRC_04	T	T_935
chr1	197100000	208200000	CRC_05	M	M_884
chr1	197100000	208200000	CRC_05	M	M_885
chr1	198400000	202000000	CRC_04	M	M_1508
chr1	198400000	202000000	CRC_04	M	M_1509
chr1	199300000	205400000	CRC_14	M	M_87
chr1	199300000	205400000	CRC_14	M	M_88
chr1	199300000	205400000	CRC_14	M	M_89
chr1	199300000	205400000	CRC_14	M	M_90
chr1	199700000	214700000	CRC_02	M	M_552
chr1	199700000	214700000	CRC_02	M	M_553
chr1	199800000	202100000	CRC_04	M	M_1241
chr1	199800000	202100000	CRC_04	M	M_1242
chr1	199800000	202100000	CRC_04	M	M_1243
chr1	199800000	202100000	CRC_04	M	M_1244
chr1	199800000	202100000	CRC_04	M	M_1245
chr1	199800000	202100000	CRC_04	M	M_1246
chr1	199800000	202200000	CRC_04	T	T_796
chr1	199800000	202200000	CRC_04	T	T_797
chr1	199800000	202200000	CRC_04	T	T_798
chr1	199800000	202200000	CRC_04	T	T_799
chr1	199800000	202200000	CRC_04	T	T_800
chr1	199800000	202200000	CRC_04	T	T_801
chr1	201000000	207500000	CRC_05	M	M_1269
chr1	201000000	207500000	CRC_05	M	M_1270
chr1	201000000	207500000	CRC_05	M	M_1271
chr1	208100000	217600000	CRC_05	T	T_695
chr1	208500000	209600000	CRC_05	M	M_20
chr1	208600000	215300000	CRC_14	M	M_91
chr1	208600000	215300000	CRC_14	M	M_92
chr1	208600000	215300000	CRC_14	M	M_93
chr1	208600000	215300000	CRC_14	M	M_94
chr1	211400000	213100000	CRC_05	M	M_886
chr1	211400000	213100000	CRC_05	M	M_887
chr1	213500000	220000000	CRC_05	M	M_21
chr1	217900000	238200000	CRC_14	M	M_95
chr1	217900000	238200000	CRC_14	M	M_96
chr1	217900000	238200000	CRC_14	M	M_97
chr1	217900000	238200000	CRC_14	M	M_98
chr1	220100000	237100000	CRC_02	M	M_554
chr1	220100000	237100000	CRC_02	M	M_555
chr1	225600000	231800000	CRC_05	M	M_888
chr1	225600000	231800000	CRC_05	M	M_889
chr1	232200000	236900000	CRC_05	M	M_890
chr1	232200000	236900000	CRC_05	M	M_891
chr1	236400000	238900000	CRC_05	T	T_696
chr1	237200000	241500000	CRC_05	M	M_22
chr1	239200000	246000000	CRC_14	M	M_100
chr1	239200000	246000000	CRC_14	M	M_101
chr1	239200000	246000000	CRC_14	M	M_102
chr1	239200000	246000000	CRC_14	M	M_99
chr1	241800000	243200000	CRC_05	T	T_697
chr1	242800000	248000000	CRC_02	M	M_556
chr1	242800000	248000000	CRC_02	M	M_557
chr1	244600000	248200000	CRC_05	M	M_892
chr1	244600000	248200000	CRC_05	M	M_893
chr1	245200000	248800000	CRC_05	T	T_698
chr2	0	200000	CRC_14	M	M_141
chr2	0	200000	CRC_14	M	M_142
chr2	0	500000	CRC_02	M	M_558
chr2	0	500000	CRC_02	M	M_559
chr2	0	500000	CRC_02	M	M_560
chr2	0	500000	CRC_02	M	M_561
chr2	0	500000	CRC_02	M	M_562
chr2	0	500000	CRC_04	M	M_1247
chr2	0	500000	CRC_04	M	M_1248
chr2	0	500000	CRC_04	M	M_1249
chr2	0	500000	CRC_04	M	M_1250
chr2	0	500000	CRC_04	M	M_1251
chr2	0	600000	CRC_04	M	M_1977
chr2	0	600000	CRC_04	M	M_1978
chr2	0	600000	CRC_04	M	M_1979
chr2	0	800000	CRC_04	M	M_774
chr2	0	800000	CRC_04	M	M_775
chr2	0	800000	CRC_04	M	M_776
chr2	0	800000	CRC_04	M	M_777
chr2	0	800000	CRC_04	M	M_778
chr2	0	800000	CRC_04	M	M_779
chr2	0	800000	CRC_04	M	M_780
chr2	0	800000	CRC_04	M	M_781
chr2	0	800000	CRC_04	M	M_782
chr2	0	800000	CRC_04	M	M_783
chr2	0	800000	CRC_04	M	M_784
chr2	0	1000000	CRC_05	M	M_514
chr2	0	1000000	CRC_05	M	M_515
chr2	0	1000000	CRC_05	M	M_516
chr2	0	1000000	CRC_05	M	M_517
chr2	0	1000000	CRC_05	M	M_518
chr2	0	1000000	CRC_05	M	M_519
chr2	0	1000000	CRC_05	M	M_520
chr2	0	1000000	CRC_05	M	M_521
chr2	0	1000000	CRC_05	M	M_522
chr2	0	1000000	CRC_05	M	M_523
chr2	0	1100000	CRC_04	T	T_556
chr2	0	1100000	CRC_04	T	T_557
chr2	0	1100000	CRC_04	T	T_558
chr2	0	1100000	CRC_04	T	T_559
chr2	0	1100000	CRC_04	T	T_560
chr2	0	1100000	CRC_04	T	T_561
chr2	0	2200000	CRC_02	M	M_131
chr2	0	2200000	CRC_02	M	M_132
chr2	0	2200000	CRC_02	M	M_133
chr2	0	2200000	CRC_02	M	M_134
chr2	0	2200000	CRC_02	M	M_135
chr2	0	3900000	CRC_04	M	M_581
chr2	0	3900000	CRC_04	M	M_582
chr2	0	3900000	CRC_04	M	M_583
chr2	0	3900000	CRC_04	M	M_584
chr2	0	16200000	CRC_05	M	M_327
chr2	0	16200000	CRC_05	M	M_328
chr2	0	16200000	CRC_05	M	M_329
chr2	0	16200000	CRC_05	M	M_330
chr2	0	16200000	CRC_05	M	M_331
chr2	0	16200000	CRC_05	M	M_332
chr2	0	16200000	CRC_05	M	M_333
chr2	0	16200000	CRC_05	M	M_334
chr2	0	16200000	CRC_05	M	M_335
chr2	0	16200000	CRC_05	M	M_336
chr2	0	16200000	CRC_05	M	M_337
chr2	1000000	4500000	CRC_04	M	M_1980
chr2	1000000	4500000	CRC_04	M	M_1981
chr2	1000000	4500000	CRC_04	M	M_1982
chr2	5400000	13100000	CRC_14	M	M_143
chr2	5400000	13100000	CRC_14	M	M_144
chr2	6400000	13000000	CRC_04	M	M_1252
chr2	6400000	13000000	CRC_04	M	M_1253
chr2	6400000	13000000	CRC_04	M	M_1254
chr2	6400000	13000000	CRC_04	M	M_1255
chr2	6400000	13000000	CRC_04	M	M_1256
chr2	6600000	13500000	CRC_04	T	T_562
chr2	6600000	13500000	CRC_04	T	T_563
chr2	6600000	13500000	CRC_04	T	T_564
chr2	6600000	13500000	CRC_04	T	T_565
chr2	6600000	13500000	CRC_04	T	T_566
chr2	6600000	13500000	CRC_04	T	T_567
chr2	6800000	15800000	CRC_05	M	M_524
chr2	6800000	15800000	CRC_05	M	M_525
chr2	6800000	15800000	CRC_05	M	M_526
chr2	6800000	15800000	CRC_05	M	M_527
chr2	6800000	15800000	CRC_05	M	M_528
chr2	6800000	15800000	CRC_05	M	M_529
chr2	6800000	15800000	CRC_05	M	M_530
chr2	6800000	15800000	CRC_05	M	M_531
chr2	6800000	15800000	CRC_05	M	M_532
chr2	6800000	15800000	CRC_05	M	M_533
chr2	7000000	13000000	CRC_02	M	M_136
chr2	7000000	13000000	CRC_02	M	M_137
chr2	7000000	13000000	CRC_02	M	M_138
chr2	7000000	13000000	CRC_02	M	M_139
chr2	7000000	13000000	CRC_02	M	M_140
chr2	7000000	13000000	CRC_04	M	M_585
chr2	7000000	13000000	CRC_04	M	M_586
chr2	7000000	13000000	CRC_04	M	M_587
chr2	7000000	13000000	CRC_04	M	M_588
chr2	7000000	13100000	CRC_04	M	M_1983
chr2	7000000	13100000	CRC_04	M	M_1984
chr2	7000000	13100000	CRC_04	M	M_1985
chr2	7800000	11800000	CRC_02	M	M_563
chr2	7800000	11800000	CRC_02	M	M_564
chr2	7800000	11800000	CRC_02	M	M_565
chr2	7800000	11800000	CRC_02	M	M_566
chr2	7800000	11800000	CRC_02	M	M_567
chr2	7800000	13000000	CRC_04	M	M_785
chr2	7800000	13000000	CRC_04	M	M_786
chr2	7800000	13000000	CRC_04	M	M_787
chr2	7800000	13000000	CRC_04	M	M_788
chr2	7800000	13000000	CRC_04	M	M_789
chr2	7800000	13000000	CRC_04	M	M_790
chr2	7800000	13000000	CRC_04	M	M_791
chr2	7800000	13000000	CRC_04	M	M_792
chr2	7800000	13000000	CRC_04	M	M_793
chr2	7800000	13000000	CRC_04	M	M_794
chr2	7800000	13000000	CRC_04	M	M_795
chr2	15200000	16100000	CRC_14	M	M_145
chr2	15200000	16100000	CRC_14	M	M_146
chr2	15500000	17000000	CRC_02	M	M_141
chr2	15500000	17000000	CRC_02	M	M_142
chr2	15500000	17000000	CRC_02	M	M_143
chr2	15500000	17000000	CRC_02	M	M_144
chr2	15500000	17000000	CRC_02	M	M_145
chr2	19200000	22000000	CRC_02	M	M_146
chr2	19200000	22000000	CRC_02	M	M_147
chr2	19200000	22000000	CRC_02	M	M_148
chr2	19200000	22000000	CRC_02	M	M_149
chr2	19200000	22000000	CRC_02	M	M_150
chr2	19400000	34100000	CRC_04	M	M_589
chr2	19400000	34100000	CRC_04	M	M_590
chr2	19400000	34100000	CRC_04	M	M_591
chr2	19400000	34100000	CRC_04	M	M_592
chr2	19500000	21000000	CRC_05	M	M_534
chr2	19500000	21000000	CRC_05	M	M_535
chr2	19500000	21000000	CRC_05	M	M_536
chr2	19500000	21000000	CRC_05	M	M_537
chr2	19500000	21000000	CRC_05	M	M_538
chr2	19500000	21000000	CRC_05	M	M_539
chr2	19500000	21000000	CRC_05	M	M_540
chr2	19500000	21000000	CRC_05	M	M_541
chr2	19500000	21000000	CRC_05	M	M_542
chr2	19500000	21000000	CRC_05	M	M_543
chr2	19500000	33100000	CRC_05	M	M_338
chr2	19500000	33100000	CRC_05	M	M_339
chr2	19500000	33100000	CRC_05	M	M_340
chr2	19500000	33100000	CRC_05	M	M_341
chr2	19500000	33100000	CRC_05	M	M_342
chr2	19500000	33100000	CRC_05	M	M_343
chr2	19500000	33100000	CRC_05	M	M_344
chr2	19500000	33100000	CRC_05	M	M_345
chr2	19500000	33100000	CRC_05	M	M_346
chr2	19500000	33100000	CRC_05	M	M_347
chr2	19500000	33100000	CRC_05	M	M_348
chr2	19500000	33900000	CRC_04	M	M_796
chr2	19500000	33900000	CRC_04	M	M_797
chr2	19500000	33900000	CRC_04	M	M_798
chr2	19500000	33900000	CRC_04	M	M_799
chr2	19500000	33900000	CRC_04	M	M_800
chr2	19500000	33900000	CRC_04	M	M_801
chr2	19500000	33900000	CRC_04	M	M_802
chr2	19500000	33900000	CRC_04	M	M_803
chr2	19500000	33900000	CRC_04	M	M_804
chr2	19500000	33900000	CRC_04	M	M_805
chr2	19500000	33900000	CRC_04	M	M_806
chr2	19500000	34100000	CRC_04	T	T_568
chr2	19500000	34100000	CRC_04	T	T_569
chr2	19500000	34100000	CRC_04	T	T_570
chr2	19500000	34100000	CRC_04	T	T_571
chr2	19500000	34100000	CRC_04	T	T_572
chr2	19500000	34100000	CRC_04	T	T_573
chr2	19800000	34200000	CRC_04	M	M_1257
chr2	19800000	34200000	CRC_04	M	M_1258
chr2	19800000	34200000	CRC_04	M	M_1259
chr2	19800000	34200000	CRC_04	M	M_1260
chr2	19800000	34200000	CRC_04	M	M_1261
chr2	19900000	34500000	CRC_04	M	M_1986
chr2	19900000	34500000	CRC_04	M	M_1987
chr2	19900000	34500000	CRC_04	M	M_1988
chr2	21200000	34900000	CRC_14	M	M_147
chr2	21200000	34900000	CRC_14	M	M_148
chr2	23100000	34100000	CRC_02	M	M_151
chr2	23100000	34100000	CRC_02	M	M_152
chr2	23100000	34100000	CRC_02	M	M_153
chr2	23100000	34100000	CRC_02	M	M_154
chr2	23100000	34100000	CRC_02	M	M_155
chr2	23500000	33800000	CRC_05	M	M_544
chr2	23500000	33800000	CRC_05	M	M_545
chr2	23500000	33800000	CRC_05	M	M_546
chr2	23500000	33800000	CRC_05	M	M_547
chr2	23500000	33800000	CRC_05	M	M_548
chr2	23500000	33800000	CRC_05	M	M_549
chr2	23500000	33800000	CRC_05	M	M_550
chr2	23500000	33800000	CRC_05	M	M_551
chr2	23500000	33800000	CRC_05	M	M_552
chr2	23500000	33800000	CRC_05	M	M_553
chr2	23900000	33800000	CRC_02	M	M_568
chr2	23900000	33800000	CRC_02	M	M_569
chr2	23900000	33800000	CRC_02	M	M_570
chr2	23900000	33800000	CRC_02	M	M_571
chr2	23900000	33800000	CRC_02	M	M_572
chr2	36000000	48700000	CRC_05	M	M_554
chr2	36000000	48700000	CRC_05	M	M_555
chr2	36000000	48700000	CRC_05	M	M_556
chr2	36000000	48700000	CRC_05	M	M_557
chr2	36000000	48700000	CRC_05	M	M_558
chr2	36000000	48700000	CRC_05	M	M_559
chr2	36000000	48700000	CRC_05	M	M_560
chr2	36000000	48700000	CRC_05	M	M_561
chr2	36000000	48700000	CRC_05	M	M_562
chr2	36000000	48700000	CRC_05	M	M_563
chr2	36200000	48900000	CRC_05	M	M_349
chr2	36200000	48900000	CRC_05	M	M_350
chr2	36200000	48900000	CRC_05	M	M_351
chr2	36200000	48900000	CRC_05	M	M_352
chr2	36200000	48900000	CRC_05	M	M_353
chr2	36200000	48900000	CRC_05	M	M_354
chr2	36200000	48900000	CRC_05	M	M_355
chr2	36200000	48900000	CRC_05	M	M_356
chr2	36200000	48900000	CRC_05	M	M_357
chr2	36200000	48900000	CRC_05	M	M_358
chr2	36200000	48900000	CRC_05	M	M_359
chr2	36200000	49200000	CRC_04	M	M_807
chr2	36200000	49200000	CRC_04	M	M_808
chr2	36200000	49200000	CRC_04	M	M_809
chr2	36200000	49200000	CRC_04	M	M_810
chr2	36200000	49200000	CRC_04	M	M_811
chr2	36200000	49200000	CRC_04	M	M_812
chr2	36200000	49200000	CRC_04	M	M_813
chr2	36200000	49200000	CRC_04	M	M_814
chr2	36200000	49200000	CRC_04	M	M_815
chr2	36200000	49200000	CRC_04	M	M_816
chr2	36200000	49200000	CRC_04	M	M_817
chr2	36200000	49300000	CRC_04	M	M_593
chr2	36200000	49300000	CRC_04	M	M_594
chr2	36200000	49300000	CRC_04	M	M_595
chr2	36200000	49300000	CRC_04	M	M_596
chr2	36300000	39900000	CRC_04	M	M_1989
chr2	36300000	39900000	CRC_04	M	M_1990
chr2	36300000	39900000	CRC_04	M	M_1991
chr2	36400000	40100000	CRC_04	T	T_574
