chr1,s1,e1,chr2,s2,e2
chr10,97000000,106500000,chrX,128600000,136800000
chr10,97000000,106500000,chrX,146800000,154800000
chr10,114000000,116800000,chrX,2800000,5000000
chr10,114000000,116800000,chrX,9300000,24900000
chr10,114000000,116800000,chrX,29700000,33600000
chr10,114000000,116800000,chrX,38100000,49100000
chr10,114000000,116800000,chrX,52900000,55100000
chr10,114000000,116800000,chrX,64200000,70700000
chr10,114000000,116800000,chrX,99200000,113200000
chr10,114000000,116800000,chrX,117400000,120200000
chr10,114000000,116800000,chrX,128600000,136800000
chr10,114000000,116800000,chrX,146800000,154800000
chr10,120000000,127400000,chrX,2800000,5000000
chr10,120000000,127400000,chrX,9300000,24900000
chr10,120000000,127400000,chrX,29700000,33600000
chr10,120000000,127400000,chrX,38100000,49100000
chr10,120000000,127400000,chrX,52900000,55100000
chr10,120000000,127400000,chrX,64200000,70700000
chr10,120000000,127400000,chrX,99200000,113200000
chr10,120000000,127400000,chrX,117400000,120200000
chr10,120000000,127400000,chrX,128600000,136800000
chr10,120000000,127400000,chrX,146800000,154800000
chr10,133800000,135300000,chrX,2800000,5000000
chr10,133800000,135300000,chrX,9300000,24900000
chr10,133800000,135300000,chrX,29700000,33600000
chr10,133800000,135300000,chrX,38100000,49100000
chr10,133800000,135300000,chrX,52900000,55100000
chr10,133800000,135300000,chrX,64200000,70700000
chr10,133800000,135300000,chrX,99200000,113200000
chr10,133800000,135300000,chrX,117400000,120200000
chr10,133800000,135300000,chrX,128600000,136800000
chr10,133800000,135300000,chrX,146800000,154800000
chr19,300000,19700000,chr22,21900000,22200000
chr19,300000,19700000,chr22,29600000,32400000
chr19,300000,19700000,chr22,35700000,43700000
chr19,300000,19700000,chr22,49900000,51200000
chr19,38400000,50800000,chr22,21900000,22200000
chr19,38400000,50800000,chr22,29600000,32400000
chr19,38400000,50800000,chr22,35700000,43700000
chr19,38400000,50800000,chr22,49900000,51200000
chr10,100000,8500000,chr21,10400000,11200000
chr10,100000,8500000,chr21,18100000,19300000
chr10,100000,8500000,chr21,32200000,47800000
chr10,10500000,19600000,chr21,10400000,11200000
chr10,10500000,19600000,chr21,18100000,19300000
chr10,10500000,19600000,chr21,32200000,47800000
chr10,22300000,36500000,chr21,10400000,11200000
chr10,22300000,36500000,chr21,18100000,19300000
chr10,22300000,36500000,chr21,32200000,47800000
chr10,41900000,46200000,chr21,10400000,11200000
chr10,41900000,46200000,chr21,18100000,19300000
chr10,41900000,46200000,chr21,32200000,47800000
chr10,49400000,50900000,chr21,10400000,11200000
chr10,49400000,50900000,chr21,18100000,19300000
chr10,49400000,50900000,chr21,32200000,47800000
chr10,69600000,77300000,chr21,10400000,11200000
chr10,69600000,77300000,chr21,18100000,19300000
chr10,69600000,77300000,chr21,32200000,47800000
chr10,79300000,81200000,chr21,10400000,11200000
chr10,79300000,81200000,chr21,18100000,19300000
chr10,79300000,81200000,chr21,32200000,47800000
chr10,98300000,100300000,chr21,10400000,11200000
chr10,98300000,100300000,chr21,18100000,19300000
chr10,98300000,100300000,chr21,32200000,47800000
chr10,100700000,106000000,chr21,10400000,11200000
chr10,100700000,106000000,chr21,18100000,19300000
chr10,100700000,106000000,chr21,32200000,47800000
chr10,120500000,121700000,chr21,10400000,11200000
chr10,120500000,121700000,chr21,18100000,19300000
chr10,120500000,121700000,chr21,32200000,47800000
chr10,126000000,127700000,chr21,10400000,11200000
chr10,126000000,127700000,chr21,18100000,19300000
chr10,126000000,127700000,chr21,32200000,47800000
chr13,19500000,35700000,chrX,2700000,4500000
chr13,19500000,35700000,chrX,5600000,20900000
chr13,19500000,35700000,chrX,22900000,25200000
chr13,19500000,35700000,chrX,29300000,31400000
chr13,19500000,35700000,chrX,37200000,49200000
chr13,19500000,35700000,chrX,53000000,54500000
chr13,19500000,35700000,chrX,63800000,74900000
chr13,19500000,35700000,chrX,95600000,97600000
chr13,19500000,35700000,chrX,99000000,100700000
chr13,19500000,35700000,chrX,105300000,110100000
chr13,19500000,35700000,chrX,116700000,119300000
chr13,19500000,35700000,chrX,121700000,123900000
chr13,19500000,35700000,chrX,128400000,140300000
chr13,19500000,35700000,chrX,147000000,154400000
chr13,39200000,54300000,chrX,2700000,4500000
chr13,39200000,54300000,chrX,5600000,20900000
chr13,39200000,54300000,chrX,22900000,25200000
chr13,39200000,54300000,chrX,29300000,31400000
chr13,39200000,54300000,chrX,37200000,49200000
chr13,39200000,54300000,chrX,53000000,54500000
chr13,39200000,54300000,chrX,63800000,74900000
chr13,39200000,54300000,chrX,95600000,97600000
chr13,39200000,54300000,chrX,99000000,100700000
chr13,39200000,54300000,chrX,105300000,110100000
chr13,39200000,54300000,chrX,116700000,119300000
chr13,39200000,54300000,chrX,121700000,123900000
chr13,39200000,54300000,chrX,128400000,140300000
chr13,39200000,54300000,chrX,147000000,154400000
chr13,73000000,74500000,chrX,2700000,4500000
chr13,73000000,74500000,chrX,5600000,20900000
chr13,73000000,74500000,chrX,22900000,25200000
chr13,73000000,74500000,chrX,29300000,31400000
chr13,73000000,74500000,chrX,37200000,49200000
chr13,73000000,74500000,chrX,53000000,54500000
chr13,73000000,74500000,chrX,63800000,74900000
chr13,73000000,74500000,chrX,95600000,97600000
chr13,73000000,74500000,chrX,99000000,100700000
chr13,73000000,74500000,chrX,105300000,110100000
chr13,73000000,74500000,chrX,116700000,119300000
chr13,73000000,74500000,chrX,121700000,123900000
chr13,73000000,74500000,chrX,128400000,140300000
chr13,73000000,74500000,chrX,147000000,154400000
chr13,79000000,81300000,chrX,2700000,4500000
chr13,79000000,81300000,chrX,5600000,20900000
chr13,79000000,81300000,chrX,22900000,25200000
chr13,79000000,81300000,chrX,29300000,31400000
chr13,79000000,81300000,chrX,37200000,49200000
chr13,79000000,81300000,chrX,53000000,54500000
chr13,79000000,81300000,chrX,63800000,74900000
chr13,79000000,81300000,chrX,95600000,97600000
chr13,79000000,81300000,chrX,99000000,100700000
chr13,79000000,81300000,chrX,105300000,110100000
chr13,79000000,81300000,chrX,116700000,119300000
chr13,79000000,81300000,chrX,121700000,123900000
chr13,79000000,81300000,chrX,128400000,140300000
chr13,79000000,81300000,chrX,147000000,154400000
chr13,93900000,101700000,chrX,2700000,4500000
chr13,93900000,101700000,chrX,5600000,20900000
chr13,93900000,101700000,chrX,22900000,25200000
chr13,93900000,101700000,chrX,29300000,31400000
chr13,93900000,101700000,chrX,37200000,49200000
chr13,93900000,101700000,chrX,53000000,54500000
chr13,93900000,101700000,chrX,63800000,74900000
chr13,93900000,101700000,chrX,95600000,97600000
chr13,93900000,101700000,chrX,99000000,100700000
chr13,93900000,101700000,chrX,105300000,110100000
chr13,93900000,101700000,chrX,116700000,119300000
chr13,93900000,101700000,chrX,121700000,123900000
chr13,93900000,101700000,chrX,128400000,140300000
chr13,93900000,101700000,chrX,147000000,154400000
chr13,106400000,115000000,chrX,2700000,4500000
chr13,106400000,115000000,chrX,5600000,20900000
chr13,106400000,115000000,chrX,22900000,25200000
chr13,106400000,115000000,chrX,29300000,31400000
chr13,106400000,115000000,chrX,37200000,49200000
chr13,106400000,115000000,chrX,53000000,54500000
chr13,106400000,115000000,chrX,63800000,74900000
chr13,106400000,115000000,chrX,95600000,97600000
chr13,106400000,115000000,chrX,99000000,100700000
chr13,106400000,115000000,chrX,105300000,110100000
chr13,106400000,115000000,chrX,116700000,119300000
chr13,106400000,115000000,chrX,121700000,123900000
chr13,106400000,115000000,chrX,128400000,140300000
chr13,106400000,115000000,chrX,147000000,154400000
chr12,0,7400000,chr21,10500000,11100000
chr12,0,7400000,chr21,18800000,19000000
chr12,0,7400000,chr21,27300000,27800000
chr12,0,7400000,chr21,32300000,48000000
chr12,10700000,15000000,chr21,10500000,11100000
chr12,10700000,15000000,chr21,18800000,19000000
chr12,10700000,15000000,chr21,27300000,27800000
chr12,10700000,15000000,chr21,32300000,48000000
chr12,24700000,30000000,chr21,10500000,11100000
chr12,24700000,30000000,chr21,18800000,19000000
chr12,24700000,30000000,chr21,27300000,27800000
chr12,24700000,30000000,chr21,32300000,48000000
chr12,48900000,58500000,chr21,10500000,11100000
chr12,48900000,58500000,chr21,18800000,19000000
chr12,48900000,58500000,chr21,27300000,27800000
chr12,48900000,58500000,chr21,32300000,48000000
chr12,67900000,70900000,chr21,10500000,11100000
chr12,67900000,70900000,chr21,18800000,19000000
chr12,67900000,70900000,chr21,27300000,27800000
chr12,67900000,70900000,chr21,32300000,48000000
chr12,92300000,96800000,chr21,10500000,11100000
chr12,92300000,96800000,chr21,18800000,19000000
chr12,92300000,96800000,chr21,27300000,27800000
chr12,92300000,96800000,chr21,32300000,48000000
chr12,106000000,126600000,chr21,10500000,11100000
chr12,106000000,126600000,chr21,18800000,19000000
chr12,106000000,126600000,chr21,27300000,27800000
chr12,106000000,126600000,chr21,32300000,48000000
chr12,130500000,133700000,chr21,10500000,11100000
chr12,130500000,133700000,chr21,18800000,19000000
chr12,130500000,133700000,chr21,27300000,27800000
chr12,130500000,133700000,chr21,32300000,48000000
chr15,39000000,45900000,chr19,700000,19800000
chr15,39000000,45900000,chr19,27500000,27900000
chr15,39000000,45900000,chr19,33100000,34300000
chr15,39000000,45900000,chr19,38400000,50800000
chr15,52100000,53100000,chr19,700000,19800000
chr15,52100000,53100000,chr19,27500000,27900000
chr15,52100000,53100000,chr19,33100000,34300000
chr15,52100000,53100000,chr19,38400000,50800000
chr15,58400000,60800000,chr19,700000,19800000
chr15,58400000,60800000,chr19,27500000,27900000
chr15,58400000,60800000,chr19,33100000,34300000
chr15,58400000,60800000,chr19,38400000,50800000
chr15,62400000,66600000,chr19,700000,19800000
chr15,62400000,66600000,chr19,27500000,27900000
chr15,62400000,66600000,chr19,33100000,34300000
chr15,62400000,66600000,chr19,38400000,50800000
chr15,73600000,76600000,chr19,700000,19800000
chr15,73600000,76600000,chr19,27500000,27900000
chr15,73600000,76600000,chr19,33100000,34300000
chr15,73600000,76600000,chr19,38400000,50800000
chr15,88900000,94000000,chr19,700000,19800000
chr15,88900000,94000000,chr19,27500000,27900000
chr15,88900000,94000000,chr19,33100000,34300000
chr15,88900000,94000000,chr19,38400000,50800000
chr22,17600000,21300000,chrX,8900000,20900000
chr22,17600000,21300000,chrX,23100000,25400000
chr22,17600000,21300000,chrX,37300000,50100000
chr22,17600000,21300000,chrX,52600000,57200000
chr22,17600000,21300000,chrX,67100000,71700000
chr22,17600000,21300000,chrX,76500000,78000000
chr22,17600000,21300000,chrX,99900000,100600000
chr22,17600000,21300000,chrX,106100000,107500000
chr22,17600000,21300000,chrX,117300000,119100000
chr22,17600000,21300000,chrX,128500000,136500000
chr22,17600000,21300000,chrX,146900000,154400000
chr22,29100000,32400000,chrX,8900000,20900000
chr22,29100000,32400000,chrX,23100000,25400000
chr22,29100000,32400000,chrX,37300000,50100000
chr22,29100000,32400000,chrX,52600000,57200000
chr22,29100000,32400000,chrX,67100000,71700000
chr22,29100000,32400000,chrX,76500000,78000000
chr22,29100000,32400000,chrX,99900000,100600000
chr22,29100000,32400000,chrX,106100000,107500000
chr22,29100000,32400000,chrX,117300000,119100000
chr22,29100000,32400000,chrX,128500000,136500000
chr22,29100000,32400000,chrX,146900000,154400000
chr22,35500000,47200000,chrX,8900000,20900000
chr22,35500000,47200000,chrX,23100000,25400000
chr22,35500000,47200000,chrX,37300000,50100000
chr22,35500000,47200000,chrX,52600000,57200000
chr22,35500000,47200000,chrX,67100000,71700000
chr22,35500000,47200000,chrX,76500000,78000000
chr22,35500000,47200000,chrX,99900000,100600000
chr22,35500000,47200000,chrX,106100000,107500000
chr22,35500000,47200000,chrX,117300000,119100000
chr22,35500000,47200000,chrX,128500000,136500000
chr22,35500000,47200000,chrX,146900000,154400000
chr7,0,7600000,chr20,0,6000000
chr7,0,7600000,chr20,30000000,37700000
chr7,0,7600000,chr20,41600000,50800000
chr7,0,7600000,chr20,62100000,62800000
chr7,21800000,28400000,chr20,0,6000000
chr7,21800000,28400000,chr20,30000000,37700000
chr7,21800000,28400000,chr20,41600000,50800000
chr7,21800000,28400000,chr20,62100000,62800000
chr7,28900000,31100000,chr20,0,6000000
chr7,28900000,31100000,chr20,30000000,37700000
chr7,28900000,31100000,chr20,41600000,50800000
chr7,28900000,31100000,chr20,62100000,62800000
chr7,41400000,48400000,chr20,0,6000000
chr7,41400000,48400000,chr20,30000000,37700000
chr7,41400000,48400000,chr20,41600000,50800000
chr7,41400000,48400000,chr20,62100000,62800000
chr7,54800000,57400000,chr20,0,6000000
chr7,54800000,57400000,chr20,30000000,37700000
chr7,54800000,57400000,chr20,41600000,50800000
chr7,54800000,57400000,chr20,62100000,62800000
chr7,65200000,76000000,chr20,0,6000000
chr7,65200000,76000000,chr20,30000000,37700000
chr7,65200000,76000000,chr20,41600000,50800000
chr7,65200000,76000000,chr20,62100000,62800000
chr7,96600000,102000000,chr20,0,6000000
chr7,96600000,102000000,chr20,30000000,37700000
chr7,96600000,102000000,chr20,41600000,50800000
chr7,96600000,102000000,chr20,62100000,62800000
chr7,126800000,133300000,chr20,0,6000000
chr7,126800000,133300000,chr20,30000000,37700000
chr7,126800000,133300000,chr20,41600000,50800000
chr7,126800000,133300000,chr20,62100000,62800000
chr7,137400000,143100000,chr20,0,6000000
chr7,137400000,143100000,chr20,30000000,37700000
chr7,137400000,143100000,chr20,41600000,50800000
chr7,137400000,143100000,chr20,62100000,62800000
chr7,150000000,153000000,chr20,0,6000000
chr7,150000000,153000000,chr20,30000000,37700000
chr7,150000000,153000000,chr20,41600000,50800000
chr7,150000000,153000000,chr20,62100000,62800000
chr11,100000,4100000,chr22,17600000,23000000
chr11,100000,4100000,chr22,29100000,32800000
chr11,100000,4100000,chr22,35500000,47600000
chr11,100000,4100000,chr22,50100000,51200000
chr11,43600000,48000000,chr22,17600000,23000000
chr11,43600000,48000000,chr22,29100000,32800000
chr11,43600000,48000000,chr22,35500000,47600000
chr11,43600000,48000000,chr22,50100000,51200000
chr11,57100000,79000000,chr22,17600000,23000000
chr11,57100000,79000000,chr22,29100000,32800000
chr11,57100000,79000000,chr22,35500000,47600000
chr11,57100000,79000000,chr22,50100000,51200000
chr11,115600000,121400000,chr22,17600000,23000000
chr11,115600000,121400000,chr22,29100000,32800000
chr11,115600000,121400000,chr22,35500000,47600000
chr11,115600000,121400000,chr22,50100000,51200000
chr8,31000000,43100000,chr10,5300000,8600000
chr8,31000000,43100000,chr10,10600000,15600000
chr8,31000000,43100000,chr10,23700000,25300000
chr8,31000000,43100000,chr10,26400000,31400000
chr8,31000000,43100000,chr10,33200000,35900000
chr8,31000000,43100000,chr10,41900000,46100000
chr8,31000000,43100000,chr10,49400000,50900000
chr8,31000000,43100000,chr10,69500000,81200000
chr8,31000000,43100000,chr10,87700000,88800000
chr8,31000000,43100000,chr10,93400000,106600000
chr8,31000000,43100000,chr10,113600000,115600000
chr8,31000000,43100000,chr10,120000000,127000000
chr8,48000000,51600000,chr10,5300000,8600000
chr8,48000000,51600000,chr10,10600000,15600000
chr8,48000000,51600000,chr10,23700000,25300000
chr8,48000000,51600000,chr10,26400000,31400000
chr8,48000000,51600000,chr10,33200000,35900000
chr8,48000000,51600000,chr10,41900000,46100000
chr8,48000000,51600000,chr10,49400000,50900000
chr8,48000000,51600000,chr10,69500000,81200000
chr8,48000000,51600000,chr10,87700000,88800000
chr8,48000000,51600000,chr10,93400000,106600000
chr8,48000000,51600000,chr10,113600000,115600000
chr8,48000000,51600000,chr10,120000000,127000000
chr8,98300000,99100000,chr10,5300000,8600000
chr8,98300000,99100000,chr10,10600000,15600000
chr8,98300000,99100000,chr10,23700000,25300000
chr8,98300000,99100000,chr10,26400000,31400000
chr8,98300000,99100000,chr10,33200000,35900000
chr8,98300000,99100000,chr10,41900000,46100000
chr8,98300000,99100000,chr10,49400000,50900000
chr8,98300000,99100000,chr10,69500000,81200000
chr8,98300000,99100000,chr10,87700000,88800000
chr8,98300000,99100000,chr10,93400000,106600000
chr8,98300000,99100000,chr10,113600000,115600000
chr8,98300000,99100000,chr10,120000000,127000000
chr8,100200000,104500000,chr10,5300000,8600000
chr8,100200000,104500000,chr10,10600000,15600000
chr8,100200000,104500000,chr10,23700000,25300000
chr8,100200000,104500000,chr10,26400000,31400000
chr8,100200000,104500000,chr10,33200000,35900000
chr8,100200000,104500000,chr10,41900000,46100000
chr8,100200000,104500000,chr10,49400000,50900000
chr8,100200000,104500000,chr10,69500000,81200000
chr8,100200000,104500000,chr10,87700000,88800000
chr8,100200000,104500000,chr10,93400000,106600000
chr8,100200000,104500000,chr10,113600000,115600000
chr8,100200000,104500000,chr10,120000000,127000000
chr8,122400000,130100000,chr10,5300000,8600000
chr8,122400000,130100000,chr10,10600000,15600000
chr8,122400000,130100000,chr10,23700000,25300000
chr8,122400000,130100000,chr10,26400000,31400000
chr8,122400000,130100000,chr10,33200000,35900000
chr8,122400000,130100000,chr10,41900000,46100000
chr8,122400000,130100000,chr10,49400000,50900000
chr8,122400000,130100000,chr10,69500000,81200000
chr8,122400000,130100000,chr10,87700000,88800000
chr8,122400000,130100000,chr10,93400000,106600000
chr8,122400000,130100000,chr10,113600000,115600000
chr8,122400000,130100000,chr10,120000000,127000000
chr8,133100000,135300000,chr10,5300000,8600000
chr8,133100000,135300000,chr10,10600000,15600000
chr8,133100000,135300000,chr10,23700000,25300000
chr8,133100000,135300000,chr10,26400000,31400000
chr8,133100000,135300000,chr10,33200000,35900000
chr8,133100000,135300000,chr10,41900000,46100000
chr8,133100000,135300000,chr10,49400000,50900000
chr8,133100000,135300000,chr10,69500000,81200000
chr8,133100000,135300000,chr10,87700000,88800000
chr8,133100000,135300000,chr10,93400000,106600000
chr8,133100000,135300000,chr10,113600000,115600000
chr8,133100000,135300000,chr10,120000000,127000000
chr8,137800000,146300000,chr10,5300000,8600000
chr8,137800000,146300000,chr10,10600000,15600000
chr8,137800000,146300000,chr10,23700000,25300000
chr8,137800000,146300000,chr10,26400000,31400000
chr8,137800000,146300000,chr10,33200000,35900000
chr8,137800000,146300000,chr10,41900000,46100000
chr8,137800000,146300000,chr10,49400000,50900000
chr8,137800000,146300000,chr10,69500000,81200000
chr8,137800000,146300000,chr10,87700000,88800000
chr8,137800000,146300000,chr10,93400000,106600000
chr8,137800000,146300000,chr10,113600000,115600000
chr8,137800000,146300000,chr10,120000000,127000000
chr2,0,3900000,chr8,31100000,43200000
chr2,0,3900000,chr8,94000000,104600000
chr2,0,3900000,chr8,123500000,137100000
chr2,0,3900000,chr8,138600000,146300000
