chr1,s1,e1,chr2,s2,e2
chr4,13700000,18400000,chr19,7400000,22000000
chr4,13700000,18400000,chr19,27500000,35900000
chr4,13700000,18400000,chr19,36300000,39600000
chr4,13700000,18400000,chr19,41400000,42900000
chr4,13700000,18400000,chr19,45100000,50700000
chr4,13700000,18400000,chr19,54400000,59100000
chr4,24000000,26800000,chr19,7400000,22000000
chr4,24000000,26800000,chr19,27500000,35900000
chr4,24000000,26800000,chr19,36300000,39600000
chr4,24000000,26800000,chr19,41400000,42900000
chr4,24000000,26800000,chr19,45100000,50700000
chr4,24000000,26800000,chr19,54400000,59100000
chr4,37500000,41500000,chr19,7400000,22000000
chr4,37500000,41500000,chr19,27500000,35900000
chr4,37500000,41500000,chr19,36300000,39600000
chr4,37500000,41500000,chr19,41400000,42900000
chr4,37500000,41500000,chr19,45100000,50700000
chr4,37500000,41500000,chr19,54400000,59100000
chr4,47400000,49600000,chr19,7400000,22000000
chr4,47400000,49600000,chr19,27500000,35900000
chr4,47400000,49600000,chr19,36300000,39600000
chr4,47400000,49600000,chr19,41400000,42900000
chr4,47400000,49600000,chr19,45100000,50700000
chr4,47400000,49600000,chr19,54400000,59100000
chr4,52800000,57900000,chr19,7400000,22000000
chr4,52800000,57900000,chr19,27500000,35900000
chr4,52800000,57900000,chr19,36300000,39600000
chr4,52800000,57900000,chr19,41400000,42900000
chr4,52800000,57900000,chr19,45100000,50700000
chr4,52800000,57900000,chr19,54400000,59100000
chr4,76400000,79100000,chr19,7400000,22000000
chr4,76400000,79100000,chr19,27500000,35900000
chr4,76400000,79100000,chr19,36300000,39600000
chr4,76400000,79100000,chr19,41400000,42900000
chr4,76400000,79100000,chr19,45100000,50700000
chr4,76400000,79100000,chr19,54400000,59100000
chr4,82700000,84500000,chr19,7400000,22000000
chr4,82700000,84500000,chr19,27500000,35900000
chr4,82700000,84500000,chr19,36300000,39600000
chr4,82700000,84500000,chr19,41400000,42900000
chr4,82700000,84500000,chr19,45100000,50700000
chr4,82700000,84500000,chr19,54400000,59100000
chr4,190400000,191000000,chr19,7400000,22000000
chr4,190400000,191000000,chr19,27500000,35900000
chr4,190400000,191000000,chr19,36300000,39600000
chr4,190400000,191000000,chr19,41400000,42900000
chr4,190400000,191000000,chr19,45100000,50700000
chr4,190400000,191000000,chr19,54400000,59100000
