chr1,s1,e1,chr2,s2,e2
chr2,67100000,76000000,chrX,2700000,3600000
chr2,67100000,76000000,chrX,5500000,25700000
chr2,67100000,76000000,chrX,30200000,31400000
chr2,67100000,76000000,chrX,36700000,49000000
chr2,67100000,76000000,chrX,53000000,55100000
chr2,67100000,76000000,chrX,66900000,71800000
chr2,67100000,76000000,chrX,99300000,101300000
chr2,67100000,76000000,chrX,104800000,112100000
chr2,67100000,76000000,chrX,116600000,124000000
chr2,67100000,76000000,chrX,127500000,139400000
chr2,67100000,76000000,chrX,149100000,151500000
chr2,84300000,89000000,chrX,2700000,3600000
chr2,84300000,89000000,chrX,5500000,25700000
chr2,84300000,89000000,chrX,30200000,31400000
chr2,84300000,89000000,chrX,36700000,49000000
chr2,84300000,89000000,chrX,53000000,55100000
chr2,84300000,89000000,chrX,66900000,71800000
chr2,84300000,89000000,chrX,99300000,101300000
chr2,84300000,89000000,chrX,104800000,112100000
chr2,84300000,89000000,chrX,116600000,124000000
chr2,84300000,89000000,chrX,127500000,139400000
chr2,84300000,89000000,chrX,149100000,151500000
chr2,98300000,103600000,chrX,2700000,3600000
chr2,98300000,103600000,chrX,5500000,25700000
chr2,98300000,103600000,chrX,30200000,31400000
chr2,98300000,103600000,chrX,36700000,49000000
chr2,98300000,103600000,chrX,53000000,55100000
chr2,98300000,103600000,chrX,66900000,71800000
chr2,98300000,103600000,chrX,99300000,101300000
chr2,98300000,103600000,chrX,104800000,112100000
chr2,98300000,103600000,chrX,116600000,124000000
chr2,98300000,103600000,chrX,127500000,139400000
chr2,98300000,103600000,chrX,149100000,151500000
chr2,112600000,114100000,chrX,2700000,3600000
chr2,112600000,114100000,chrX,5500000,25700000
chr2,112600000,114100000,chrX,30200000,31400000
chr2,112600000,114100000,chrX,36700000,49000000
chr2,112600000,114100000,chrX,53000000,55100000
chr2,112600000,114100000,chrX,66900000,71800000
chr2,112600000,114100000,chrX,99300000,101300000
chr2,112600000,114100000,chrX,104800000,112100000
chr2,112600000,114100000,chrX,116600000,124000000
chr2,112600000,114100000,chrX,127500000,139400000
chr2,112600000,114100000,chrX,149100000,151500000
chr2,118600000,122900000,chrX,2700000,3600000
chr2,118600000,122900000,chrX,5500000,25700000
chr2,118600000,122900000,chrX,30200000,31400000
chr2,118600000,122900000,chrX,36700000,49000000
chr2,118600000,122900000,chrX,53000000,55100000
chr2,118600000,122900000,chrX,66900000,71800000
chr2,118600000,122900000,chrX,99300000,101300000
chr2,118600000,122900000,chrX,104800000,112100000
chr2,118600000,122900000,chrX,116600000,124000000
chr2,118600000,122900000,chrX,127500000,139400000
chr2,118600000,122900000,chrX,149100000,151500000
chr2,127700000,129400000,chrX,2700000,3600000
chr2,127700000,129400000,chrX,5500000,25700000
chr2,127700000,129400000,chrX,30200000,31400000
chr2,127700000,129400000,chrX,36700000,49000000
chr2,127700000,129400000,chrX,53000000,55100000
chr2,127700000,129400000,chrX,66900000,71800000
chr2,127700000,129400000,chrX,99300000,101300000
chr2,127700000,129400000,chrX,104800000,112100000
chr2,127700000,129400000,chrX,116600000,124000000
chr2,127700000,129400000,chrX,127500000,139400000
chr2,127700000,129400000,chrX,149100000,151500000
chr2,133000000,137700000,chrX,2700000,3600000
chr2,133000000,137700000,chrX,5500000,25700000
chr2,133000000,137700000,chrX,30200000,31400000
chr2,133000000,137700000,chrX,36700000,49000000
chr2,133000000,137700000,chrX,53000000,55100000
chr2,133000000,137700000,chrX,66900000,71800000
chr2,133000000,137700000,chrX,99300000,101300000
chr2,133000000,137700000,chrX,104800000,112100000
chr2,133000000,137700000,chrX,116600000,124000000
chr2,133000000,137700000,chrX,127500000,139400000
chr2,133000000,137700000,chrX,149100000,151500000
chr2,168700000,178200000,chrX,2700000,3600000
chr2,168700000,178200000,chrX,5500000,25700000
chr2,168700000,178200000,chrX,30200000,31400000
chr2,168700000,178200000,chrX,36700000,49000000
chr2,168700000,178200000,chrX,53000000,55100000
chr2,168700000,178200000,chrX,66900000,71800000
chr2,168700000,178200000,chrX,99300000,101300000
chr2,168700000,178200000,chrX,104800000,112100000
chr2,168700000,178200000,chrX,116600000,124000000
chr2,168700000,178200000,chrX,127500000,139400000
chr2,168700000,178200000,chrX,149100000,151500000
chr2,197500000,209200000,chrX,2700000,3600000
chr2,197500000,209200000,chrX,5500000,25700000
chr2,197500000,209200000,chrX,30200000,31400000
chr2,197500000,209200000,chrX,36700000,49000000
chr2,197500000,209200000,chrX,53000000,55100000
chr2,197500000,209200000,chrX,66900000,71800000
chr2,197500000,209200000,chrX,99300000,101300000
chr2,197500000,209200000,chrX,104800000,112100000
chr2,197500000,209200000,chrX,116600000,124000000
chr2,197500000,209200000,chrX,127500000,139400000
chr2,197500000,209200000,chrX,149100000,151500000
chr2,215700000,243000000,chrX,2700000,3600000
chr2,215700000,243000000,chrX,5500000,25700000
chr2,215700000,243000000,chrX,30200000,31400000
chr2,215700000,243000000,chrX,36700000,49000000
chr2,215700000,243000000,chrX,53000000,55100000
chr2,215700000,243000000,chrX,66900000,71800000
chr2,215700000,243000000,chrX,99300000,101300000
chr2,215700000,243000000,chrX,104800000,112100000
chr2,215700000,243000000,chrX,116600000,124000000
chr2,215700000,243000000,chrX,127500000,139400000
chr2,215700000,243000000,chrX,149100000,151500000
chr7,0,57800000,chr13,19600000,53800000
chr7,0,57800000,chr13,59200000,61200000
chr7,0,57800000,chr13,94700000,101500000
chr7,61500000,62600000,chr13,19600000,53800000
chr7,61500000,62600000,chr13,59200000,61200000
chr7,61500000,62600000,chr13,94700000,101500000
chr10,100000,4500000,chrX,2700000,25700000
chr10,100000,4500000,chrX,37200000,48900000
chr10,100000,4500000,chrX,53200000,54800000
chr10,100000,4500000,chrX,64100000,65700000
chr10,100000,4500000,chrX,69600000,70800000
chr10,100000,4500000,chrX,72800000,76400000
chr10,100000,4500000,chrX,99200000,100600000
chr10,100000,4500000,chrX,109300000,111500000
chr10,100000,4500000,chrX,116900000,119900000
chr10,100000,4500000,chrX,122000000,124700000
chr10,100000,4500000,chrX,128300000,136900000
chr10,100000,4500000,chrX,147600000,152000000
chr10,100000,4500000,chrX,153700000,154800000
chr10,10400000,15800000,chrX,2700000,25700000
chr10,10400000,15800000,chrX,37200000,48900000
chr10,10400000,15800000,chrX,53200000,54800000
chr10,10400000,15800000,chrX,64100000,65700000
chr10,10400000,15800000,chrX,69600000,70800000
chr10,10400000,15800000,chrX,72800000,76400000
chr10,10400000,15800000,chrX,99200000,100600000
chr10,10400000,15800000,chrX,109300000,111500000
chr10,10400000,15800000,chrX,116900000,119900000
chr10,10400000,15800000,chrX,122000000,124700000
chr10,10400000,15800000,chrX,128300000,136900000
chr10,10400000,15800000,chrX,147600000,152000000
chr10,10400000,15800000,chrX,153700000,154800000
chr10,20900000,36300000,chrX,2700000,25700000
chr10,20900000,36300000,chrX,37200000,48900000
chr10,20900000,36300000,chrX,53200000,54800000
chr10,20900000,36300000,chrX,64100000,65700000
chr10,20900000,36300000,chrX,69600000,70800000
chr10,20900000,36300000,chrX,72800000,76400000
chr10,20900000,36300000,chrX,99200000,100600000
chr10,20900000,36300000,chrX,109300000,111500000
chr10,20900000,36300000,chrX,116900000,119900000
chr10,20900000,36300000,chrX,122000000,124700000
chr10,20900000,36300000,chrX,128300000,136900000
chr10,20900000,36300000,chrX,147600000,152000000
chr10,20900000,36300000,chrX,153700000,154800000
chr10,41900000,43000000,chrX,2700000,25700000
chr10,41900000,43000000,chrX,37200000,48900000
chr10,41900000,43000000,chrX,53200000,54800000
chr10,41900000,43000000,chrX,64100000,65700000
chr10,41900000,43000000,chrX,69600000,70800000
chr10,41900000,43000000,chrX,72800000,76400000
chr10,41900000,43000000,chrX,99200000,100600000
chr10,41900000,43000000,chrX,109300000,111500000
chr10,41900000,43000000,chrX,116900000,119900000
chr10,41900000,43000000,chrX,122000000,124700000
chr10,41900000,43000000,chrX,128300000,136900000
chr10,41900000,43000000,chrX,147600000,152000000
chr10,41900000,43000000,chrX,153700000,154800000
chr10,69100000,81300000,chrX,2700000,25700000
chr10,69100000,81300000,chrX,37200000,48900000
chr10,69100000,81300000,chrX,53200000,54800000
chr10,69100000,81300000,chrX,64100000,65700000
chr10,69100000,81300000,chrX,69600000,70800000
chr10,69100000,81300000,chrX,72800000,76400000
chr10,69100000,81300000,chrX,99200000,100600000
chr10,69100000,81300000,chrX,109300000,111500000
chr10,69100000,81300000,chrX,116900000,119900000
chr10,69100000,81300000,chrX,122000000,124700000
chr10,69100000,81300000,chrX,128300000,136900000
chr10,69100000,81300000,chrX,147600000,152000000
chr10,69100000,81300000,chrX,153700000,154800000
chr10,94800000,107000000,chrX,2700000,25700000
chr10,94800000,107000000,chrX,37200000,48900000
chr10,94800000,107000000,chrX,53200000,54800000
chr10,94800000,107000000,chrX,64100000,65700000
chr10,94800000,107000000,chrX,69600000,70800000
chr10,94800000,107000000,chrX,72800000,76400000
chr10,94800000,107000000,chrX,99200000,100600000
chr10,94800000,107000000,chrX,109300000,111500000
chr10,94800000,107000000,chrX,116900000,119900000
chr10,94800000,107000000,chrX,122000000,124700000
chr10,94800000,107000000,chrX,128300000,136900000
chr10,94800000,107000000,chrX,147600000,152000000
chr10,94800000,107000000,chrX,153700000,154800000
chr10,110900000,133100000,chrX,2700000,25700000
chr10,110900000,133100000,chrX,37200000,48900000
chr10,110900000,133100000,chrX,53200000,54800000
chr10,110900000,133100000,chrX,64100000,65700000
chr10,110900000,133100000,chrX,69600000,70800000
chr10,110900000,133100000,chrX,72800000,76400000
chr10,110900000,133100000,chrX,99200000,100600000
chr10,110900000,133100000,chrX,109300000,111500000
chr10,110900000,133100000,chrX,116900000,119900000
chr10,110900000,133100000,chrX,122000000,124700000
chr10,110900000,133100000,chrX,128300000,136900000
chr10,110900000,133100000,chrX,147600000,152000000
chr10,110900000,133100000,chrX,153700000,154800000
chr5,0,11400000,chrX,2700000,25600000
chr5,0,11400000,chrX,30300000,31600000
chr5,0,11400000,chrX,36700000,49000000
chr5,0,11400000,chrX,53100000,55300000
chr5,0,11400000,chrX,67500000,71800000
chr5,0,11400000,chrX,99400000,101300000
chr5,0,11400000,chrX,105600000,107700000
chr5,0,11400000,chrX,116700000,119000000
chr5,0,11400000,chrX,121600000,124400000
chr5,0,11400000,chrX,128500000,139800000
chr5,0,11400000,chrX,149100000,152100000
chr5,13300000,18000000,chrX,2700000,25600000
chr5,13300000,18000000,chrX,30300000,31600000
chr5,13300000,18000000,chrX,36700000,49000000
chr5,13300000,18000000,chrX,53100000,55300000
chr5,13300000,18000000,chrX,67500000,71800000
chr5,13300000,18000000,chrX,99400000,101300000
chr5,13300000,18000000,chrX,105600000,107700000
chr5,13300000,18000000,chrX,116700000,119000000
chr5,13300000,18000000,chrX,121600000,124400000
chr5,13300000,18000000,chrX,128500000,139800000
chr5,13300000,18000000,chrX,149100000,152100000
chr5,31000000,32900000,chrX,2700000,25600000
chr5,31000000,32900000,chrX,30300000,31600000
chr5,31000000,32900000,chrX,36700000,49000000
chr5,31000000,32900000,chrX,53100000,55300000
chr5,31000000,32900000,chrX,67500000,71800000
chr5,31000000,32900000,chrX,99400000,101300000
chr5,31000000,32900000,chrX,105600000,107700000
chr5,31000000,32900000,chrX,116700000,119000000
chr5,31000000,32900000,chrX,121600000,124400000
chr5,31000000,32900000,chrX,128500000,139800000
chr5,31000000,32900000,chrX,149100000,152100000
chr5,34500000,39700000,chrX,2700000,25600000
chr5,34500000,39700000,chrX,30300000,31600000
chr5,34500000,39700000,chrX,36700000,49000000
chr5,34500000,39700000,chrX,53100000,55300000
chr5,34500000,39700000,chrX,67500000,71800000
chr5,34500000,39700000,chrX,99400000,101300000
chr5,34500000,39700000,chrX,105600000,107700000
chr5,34500000,39700000,chrX,116700000,119000000
chr5,34500000,39700000,chrX,121600000,124400000
chr5,34500000,39700000,chrX,128500000,139800000
chr5,34500000,39700000,chrX,149100000,152100000
chr5,42500000,43600000,chrX,2700000,25600000
chr5,42500000,43600000,chrX,30300000,31600000
chr5,42500000,43600000,chrX,36700000,49000000
chr5,42500000,43600000,chrX,53100000,55300000
chr5,42500000,43600000,chrX,67500000,71800000
chr5,42500000,43600000,chrX,99400000,101300000
chr5,42500000,43600000,chrX,105600000,107700000
chr5,42500000,43600000,chrX,116700000,119000000
chr5,42500000,43600000,chrX,121600000,124400000
chr5,42500000,43600000,chrX,128500000,139800000
chr5,42500000,43600000,chrX,149100000,152100000
chr5,64200000,65100000,chrX,2700000,25600000
chr5,64200000,65100000,chrX,30300000,31600000
chr5,64200000,65100000,chrX,36700000,49000000
chr5,64200000,65100000,chrX,53100000,55300000
chr5,64200000,65100000,chrX,67500000,71800000
chr5,64200000,65100000,chrX,99400000,101300000
chr5,64200000,65100000,chrX,105600000,107700000
chr5,64200000,65100000,chrX,116700000,119000000
chr5,64200000,65100000,chrX,121600000,124400000
chr5,64200000,65100000,chrX,128500000,139800000
chr5,64200000,65100000,chrX,149100000,152100000
chr5,65500000,80800000,chrX,2700000,25600000
chr5,65500000,80800000,chrX,30300000,31600000
chr5,65500000,80800000,chrX,36700000,49000000
chr5,65500000,80800000,chrX,53100000,55300000
chr5,65500000,80800000,chrX,67500000,71800000
chr5,65500000,80800000,chrX,99400000,101300000
chr5,65500000,80800000,chrX,105600000,107700000
chr5,65500000,80800000,chrX,116700000,119000000
chr5,65500000,80800000,chrX,121600000,124400000
chr5,65500000,80800000,chrX,128500000,139800000
chr5,65500000,80800000,chrX,149100000,152100000
chr5,125500000,127500000,chrX,2700000,25600000
chr5,125500000,127500000,chrX,30300000,31600000
chr5,125500000,127500000,chrX,36700000,49000000
chr5,125500000,127500000,chrX,53100000,55300000
chr5,125500000,127500000,chrX,67500000,71800000
chr5,125500000,127500000,chrX,99400000,101300000
chr5,125500000,127500000,chrX,105600000,107700000
chr5,125500000,127500000,chrX,116700000,119000000
chr5,125500000,127500000,chrX,121600000,124400000
chr5,125500000,127500000,chrX,128500000,139800000
chr5,125500000,127500000,chrX,149100000,152100000
chr5,129100000,160800000,chrX,2700000,25600000
chr5,129100000,160800000,chrX,30300000,31600000
chr5,129100000,160800000,chrX,36700000,49000000
chr5,129100000,160800000,chrX,53100000,55300000
chr5,129100000,160800000,chrX,67500000,71800000
chr5,129100000,160800000,chrX,99400000,101300000
chr5,129100000,160800000,chrX,105600000,107700000
chr5,129100000,160800000,chrX,116700000,119000000
chr5,129100000,160800000,chrX,121600000,124400000
chr5,129100000,160800000,chrX,128500000,139800000
chr5,129100000,160800000,chrX,149100000,152100000
chr5,164800000,180600000,chrX,2700000,25600000
chr5,164800000,180600000,chrX,30300000,31600000
chr5,164800000,180600000,chrX,36700000,49000000
chr5,164800000,180600000,chrX,53100000,55300000
chr5,164800000,180600000,chrX,67500000,71800000
chr5,164800000,180600000,chrX,99400000,101300000
chr5,164800000,180600000,chrX,105600000,107700000
chr5,164800000,180600000,chrX,116700000,119000000
chr5,164800000,180600000,chrX,121600000,124400000
chr5,164800000,180600000,chrX,128500000,139800000
chr5,164800000,180600000,chrX,149100000,152100000
chr7,0,9000000,chrX,2700000,25700000
chr7,0,9000000,chrX,29700000,31400000
chr7,0,9000000,chrX,37200000,49000000
chr7,0,9000000,chrX,53100000,55300000
chr7,0,9000000,chrX,66700000,70700000
chr7,0,9000000,chrX,99500000,100700000
chr7,0,9000000,chrX,101800000,107600000
chr7,0,9000000,chrX,116600000,119800000
chr7,0,9000000,chrX,121800000,124000000
chr7,0,9000000,chrX,128100000,136800000
chr7,0,9000000,chrX,149100000,151600000
chr7,0,9000000,chrX,152600000,154800000
chr7,9400000,56700000,chrX,2700000,25700000
chr7,9400000,56700000,chrX,29700000,31400000
chr7,9400000,56700000,chrX,37200000,49000000
chr7,9400000,56700000,chrX,53100000,55300000
chr7,9400000,56700000,chrX,66700000,70700000
chr7,9400000,56700000,chrX,99500000,100700000
chr7,9400000,56700000,chrX,101800000,107600000
chr7,9400000,56700000,chrX,116600000,119800000
chr7,9400000,56700000,chrX,121800000,124000000
chr7,9400000,56700000,chrX,128100000,136800000
chr7,9400000,56700000,chrX,149100000,151600000
chr7,9400000,56700000,chrX,152600000,154800000
chr17,25300000,43200000,chrX,2700000,3700000
chr17,25300000,43200000,chrX,8500000,20900000
chr17,25300000,43200000,chrX,22800000,25400000
chr17,25300000,43200000,chrX,37000000,51600000
chr17,25300000,43200000,chrX,52600000,55600000
chr17,25300000,43200000,chrX,69200000,71800000
chr17,25300000,43200000,chrX,99300000,103800000
chr17,25300000,43200000,chrX,108700000,111500000
chr17,25300000,43200000,chrX,116600000,120500000
chr17,25300000,43200000,chrX,128500000,134600000
chr17,25300000,43200000,chrX,149500000,154400000
chr17,45000000,74800000,chrX,2700000,3700000
chr17,45000000,74800000,chrX,8500000,20900000
chr17,45000000,74800000,chrX,22800000,25400000
chr17,45000000,74800000,chrX,37000000,51600000
chr17,45000000,74800000,chrX,52600000,55600000
chr17,45000000,74800000,chrX,69200000,71800000
chr17,45000000,74800000,chrX,99300000,103800000
chr17,45000000,74800000,chrX,108700000,111500000
chr17,45000000,74800000,chrX,116600000,120500000
chr17,45000000,74800000,chrX,128500000,134600000
chr17,45000000,74800000,chrX,149500000,154400000
chr15,32900000,34500000,chrX,2700000,3600000
chr15,32900000,34500000,chrX,8600000,21200000
chr15,32900000,34500000,chrX,23200000,26000000
chr15,32900000,34500000,chrX,29000000,31400000
chr15,32900000,34500000,chrX,37200000,55200000
chr15,32900000,34500000,chrX,67300000,71800000
chr15,32900000,34500000,chrX,99500000,101200000
chr15,32900000,34500000,chrX,106000000,108300000
chr15,32900000,34500000,chrX,116900000,119300000
chr15,32900000,34500000,chrX,128300000,137700000
chr15,32900000,34500000,chrX,149200000,154400000
chr15,37900000,45100000,chrX,2700000,3600000
chr15,37900000,45100000,chrX,8600000,21200000
chr15,37900000,45100000,chrX,23200000,26000000
chr15,37900000,45100000,chrX,29000000,31400000
chr15,37900000,45100000,chrX,37200000,55200000
chr15,37900000,45100000,chrX,67300000,71800000
chr15,37900000,45100000,chrX,99500000,101200000
chr15,37900000,45100000,chrX,106000000,108300000
chr15,37900000,45100000,chrX,116900000,119300000
chr15,37900000,45100000,chrX,128300000,137700000
chr15,37900000,45100000,chrX,149200000,154400000
chr15,50200000,52700000,chrX,2700000,3600000
chr15,50200000,52700000,chrX,8600000,21200000
chr15,50200000,52700000,chrX,23200000,26000000
chr15,50200000,52700000,chrX,29000000,31400000
chr15,50200000,52700000,chrX,37200000,55200000
chr15,50200000,52700000,chrX,67300000,71800000
chr15,50200000,52700000,chrX,99500000,101200000
chr15,50200000,52700000,chrX,106000000,108300000
chr15,50200000,52700000,chrX,116900000,119300000
chr15,50200000,52700000,chrX,128300000,137700000
chr15,50200000,52700000,chrX,149200000,154400000
chr15,57500000,95500000,chrX,2700000,3600000
chr15,57500000,95500000,chrX,8600000,21200000
chr15,57500000,95500000,chrX,23200000,26000000
chr15,57500000,95500000,chrX,29000000,31400000
chr15,57500000,95500000,chrX,37200000,55200000
chr15,57500000,95500000,chrX,67300000,71800000
chr15,57500000,95500000,chrX,99500000,101200000
chr15,57500000,95500000,chrX,106000000,108300000
chr15,57500000,95500000,chrX,116900000,119300000
chr15,57500000,95500000,chrX,128300000,137700000
chr15,57500000,95500000,chrX,149200000,154400000
chr15,98700000,102100000,chrX,2700000,3600000
chr15,98700000,102100000,chrX,8600000,21200000
chr15,98700000,102100000,chrX,23200000,26000000
chr15,98700000,102100000,chrX,29000000,31400000
chr15,98700000,102100000,chrX,37200000,55200000
chr15,98700000,102100000,chrX,67300000,71800000
chr15,98700000,102100000,chrX,99500000,101200000
chr15,98700000,102100000,chrX,106000000,108300000
chr15,98700000,102100000,chrX,116900000,119300000
chr15,98700000,102100000,chrX,128300000,137700000
chr15,98700000,102100000,chrX,149200000,154400000
