chr1,s1,e1,chr2,s2,e2
chr5,167500000,180900000,chr8,116200000,131700000
chr5,167500000,180900000,chr8,132800000,146300000
chr16,0,5200000,chr19,500000,5000000
chr16,0,5200000,chr19,46900000,50500000
chr16,27200000,32700000,chr19,500000,5000000
chr16,27200000,32700000,chr19,46900000,50500000
chr16,46300000,46700000,chr19,500000,5000000
chr16,46300000,46700000,chr19,46900000,50500000
chr16,87000000,90200000,chr19,500000,5000000
chr16,87000000,90200000,chr19,46900000,50500000
chr4,0,9000000,chr19,8300000,9600000
chr4,0,9000000,chr19,19600000,38700000
chr4,0,9000000,chr19,50700000,54700000
chr4,0,9000000,chr19,55900000,59100000
chr4,24200000,26900000,chr19,8300000,9600000
chr4,24200000,26900000,chr19,19600000,38700000
chr4,24200000,26900000,chr19,50700000,54700000
chr4,24200000,26900000,chr19,55900000,59100000
chr4,37000000,41200000,chr19,8300000,9600000
chr4,37000000,41200000,chr19,19600000,38700000
chr4,37000000,41200000,chr19,50700000,54700000
chr4,37000000,41200000,chr19,55900000,59100000
chr4,46800000,49000000,chr19,8300000,9600000
chr4,46800000,49000000,chr19,19600000,38700000
chr4,46800000,49000000,chr19,50700000,54700000
chr4,46800000,49000000,chr19,55900000,59100000
chr4,53100000,55100000,chr19,8300000,9600000
chr4,53100000,55100000,chr19,19600000,38700000
chr4,53100000,55100000,chr19,50700000,54700000
chr4,53100000,55100000,chr19,55900000,59100000
chr4,190200000,191000000,chr19,8300000,9600000
chr4,190200000,191000000,chr19,19600000,38700000
chr4,190200000,191000000,chr19,50700000,54700000
chr4,190200000,191000000,chr19,55900000,59100000
chr4,0,27200000,chr8,100000,2200000
chr4,0,27200000,chr8,6200000,12800000
chr4,0,27200000,chr8,16900000,24300000
chr4,0,27200000,chr8,24800000,43300000
chr4,0,27200000,chr8,66200000,68900000
chr4,0,27200000,chr8,98600000,104500000
chr4,0,27200000,chr8,120200000,146200000
chr4,37300000,43000000,chr8,100000,2200000
chr4,37300000,43000000,chr8,6200000,12800000
chr4,37300000,43000000,chr8,16900000,24300000
chr4,37300000,43000000,chr8,24800000,43300000
chr4,37300000,43000000,chr8,66200000,68900000
chr4,37300000,43000000,chr8,98600000,104500000
chr4,37300000,43000000,chr8,120200000,146200000
chr4,46800000,49500000,chr8,100000,2200000
chr4,46800000,49500000,chr8,6200000,12800000
chr4,46800000,49500000,chr8,16900000,24300000
chr4,46800000,49500000,chr8,24800000,43300000
chr4,46800000,49500000,chr8,66200000,68900000
chr4,46800000,49500000,chr8,98600000,104500000
chr4,46800000,49500000,chr8,120200000,146200000
chr4,52600000,58100000,chr8,100000,2200000
chr4,52600000,58100000,chr8,6200000,12800000
chr4,52600000,58100000,chr8,16900000,24300000
chr4,52600000,58100000,chr8,24800000,43300000
chr4,52600000,58100000,chr8,66200000,68900000
chr4,52600000,58100000,chr8,98600000,104500000
chr4,52600000,58100000,chr8,120200000,146200000
chr4,151000000,155000000,chr8,100000,2200000
chr4,151000000,155000000,chr8,6200000,12800000
chr4,151000000,155000000,chr8,16900000,24300000
chr4,151000000,155000000,chr8,24800000,43300000
chr4,151000000,155000000,chr8,66200000,68900000
chr4,151000000,155000000,chr8,98600000,104500000
chr4,151000000,155000000,chr8,120200000,146200000
chr4,165600000,166400000,chr8,100000,2200000
chr4,165600000,166400000,chr8,6200000,12800000
chr4,165600000,166400000,chr8,16900000,24300000
chr4,165600000,166400000,chr8,24800000,43300000
chr4,165600000,166400000,chr8,66200000,68900000
chr4,165600000,166400000,chr8,98600000,104500000
chr4,165600000,166400000,chr8,120200000,146200000
chr4,169000000,171000000,chr8,100000,2200000
chr4,169000000,171000000,chr8,6200000,12800000
chr4,169000000,171000000,chr8,16900000,24300000
chr4,169000000,171000000,chr8,24800000,43300000
chr4,169000000,171000000,chr8,66200000,68900000
chr4,169000000,171000000,chr8,98600000,104500000
chr4,169000000,171000000,chr8,120200000,146200000
chr4,176900000,178600000,chr8,100000,2200000
chr4,176900000,178600000,chr8,6200000,12800000
chr4,176900000,178600000,chr8,16900000,24300000
chr4,176900000,178600000,chr8,24800000,43300000
chr4,176900000,178600000,chr8,66200000,68900000
chr4,176900000,178600000,chr8,98600000,104500000
chr4,176900000,178600000,chr8,120200000,146200000
chr4,182900000,191000000,chr8,100000,2200000
chr4,182900000,191000000,chr8,6200000,12800000
chr4,182900000,191000000,chr8,16900000,24300000
chr4,182900000,191000000,chr8,24800000,43300000
chr4,182900000,191000000,chr8,66200000,68900000
chr4,182900000,191000000,chr8,98600000,104500000
chr4,182900000,191000000,chr8,120200000,146200000
chr4,0,11500000,chr5,0,3900000
chr4,0,11500000,chr5,33400000,41100000
chr4,0,11500000,chr5,70500000,73100000
chr4,0,11500000,chr5,125600000,161000000
chr4,0,11500000,chr5,167400000,180700000
chr4,13100000,18300000,chr5,0,3900000
chr4,13100000,18300000,chr5,33400000,41100000
chr4,13100000,18300000,chr5,70500000,73100000
chr4,13100000,18300000,chr5,125600000,161000000
chr4,13100000,18300000,chr5,167400000,180700000
chr4,23900000,27400000,chr5,0,3900000
chr4,23900000,27400000,chr5,33400000,41100000
chr4,23900000,27400000,chr5,70500000,73100000
chr4,23900000,27400000,chr5,125600000,161000000
chr4,23900000,27400000,chr5,167400000,180700000
chr4,37100000,43000000,chr5,0,3900000
chr4,37100000,43000000,chr5,33400000,41100000
chr4,37100000,43000000,chr5,70500000,73100000
chr4,37100000,43000000,chr5,125600000,161000000
chr4,37100000,43000000,chr5,167400000,180700000
chr4,46800000,49000000,chr5,0,3900000
chr4,46800000,49000000,chr5,33400000,41100000
chr4,46800000,49000000,chr5,70500000,73100000
chr4,46800000,49000000,chr5,125600000,161000000
chr4,46800000,49000000,chr5,167400000,180700000
chr4,55900000,58200000,chr5,0,3900000
chr4,55900000,58200000,chr5,33400000,41100000
chr4,55900000,58200000,chr5,70500000,73100000
chr4,55900000,58200000,chr5,125600000,161000000
chr4,55900000,58200000,chr5,167400000,180700000
chr4,71300000,72500000,chr5,0,3900000
chr4,71300000,72500000,chr5,33400000,41100000
chr4,71300000,72500000,chr5,70500000,73100000
chr4,71300000,72500000,chr5,125600000,161000000
chr4,71300000,72500000,chr5,167400000,180700000
chr4,74900000,80100000,chr5,0,3900000
chr4,74900000,80100000,chr5,33400000,41100000
chr4,74900000,80100000,chr5,70500000,73100000
chr4,74900000,80100000,chr5,125600000,161000000
chr4,74900000,80100000,chr5,167400000,180700000
chr4,80500000,84600000,chr5,0,3900000
chr4,80500000,84600000,chr5,33400000,41100000
chr4,80500000,84600000,chr5,70500000,73100000
chr4,80500000,84600000,chr5,125600000,161000000
chr4,80500000,84600000,chr5,167400000,180700000
chr4,105500000,107500000,chr5,0,3900000
chr4,105500000,107500000,chr5,33400000,41100000
chr4,105500000,107500000,chr5,70500000,73100000
chr4,105500000,107500000,chr5,125600000,161000000
chr4,105500000,107500000,chr5,167400000,180700000
chr4,128600000,130400000,chr5,0,3900000
chr4,128600000,130400000,chr5,33400000,41100000
chr4,128600000,130400000,chr5,70500000,73100000
chr4,128600000,130400000,chr5,125600000,161000000
chr4,128600000,130400000,chr5,167400000,180700000
chr4,139400000,144800000,chr5,0,3900000
chr4,139400000,144800000,chr5,33400000,41100000
chr4,139400000,144800000,chr5,70500000,73100000
chr4,139400000,144800000,chr5,125600000,161000000
chr4,139400000,144800000,chr5,167400000,180700000
chr4,150800000,154900000,chr5,0,3900000
chr4,150800000,154900000,chr5,33400000,41100000
chr4,150800000,154900000,chr5,70500000,73100000
chr4,150800000,154900000,chr5,125600000,161000000
chr4,150800000,154900000,chr5,167400000,180700000
chr4,159100000,160300000,chr5,0,3900000
chr4,159100000,160300000,chr5,33400000,41100000
chr4,159100000,160300000,chr5,70500000,73100000
chr4,159100000,160300000,chr5,125600000,161000000
chr4,159100000,160300000,chr5,167400000,180700000
chr4,165500000,178700000,chr5,0,3900000
chr4,165500000,178700000,chr5,33400000,41100000
chr4,165500000,178700000,chr5,70500000,73100000
chr4,165500000,178700000,chr5,125600000,161000000
chr4,165500000,178700000,chr5,167400000,180700000
chr4,182800000,191000000,chr5,0,3900000
chr4,182800000,191000000,chr5,33400000,41100000
chr4,182800000,191000000,chr5,70500000,73100000
chr4,182800000,191000000,chr5,125600000,161000000
chr4,182800000,191000000,chr5,167400000,180700000
chr2,0,16200000,chr8,0,2200000
chr2,0,16200000,chr8,8000000,10300000
chr2,0,16200000,chr8,16900000,23700000
chr2,0,16200000,chr8,27000000,30900000
chr2,0,16200000,chr8,37100000,43100000
chr2,0,16200000,chr8,56500000,62000000
chr2,0,16200000,chr8,66400000,75000000
chr2,0,16200000,chr8,80600000,82800000
chr2,0,16200000,chr8,94600000,104400000
chr2,0,16200000,chr8,117300000,136000000
chr2,0,16200000,chr8,139300000,146300000
chr2,19500000,33100000,chr8,0,2200000
chr2,19500000,33100000,chr8,8000000,10300000
chr2,19500000,33100000,chr8,16900000,23700000
chr2,19500000,33100000,chr8,27000000,30900000
chr2,19500000,33100000,chr8,37100000,43100000
chr2,19500000,33100000,chr8,56500000,62000000
chr2,19500000,33100000,chr8,66400000,75000000
chr2,19500000,33100000,chr8,80600000,82800000
chr2,19500000,33100000,chr8,94600000,104400000
chr2,19500000,33100000,chr8,117300000,136000000
chr2,19500000,33100000,chr8,139300000,146300000
chr2,36200000,48900000,chr8,0,2200000
chr2,36200000,48900000,chr8,8000000,10300000
chr2,36200000,48900000,chr8,16900000,23700000
chr2,36200000,48900000,chr8,27000000,30900000
chr2,36200000,48900000,chr8,37100000,43100000
chr2,36200000,48900000,chr8,56500000,62000000
chr2,36200000,48900000,chr8,66400000,75000000
chr2,36200000,48900000,chr8,80600000,82800000
chr2,36200000,48900000,chr8,94600000,104400000
chr2,36200000,48900000,chr8,117300000,136000000
chr2,36200000,48900000,chr8,139300000,146300000
chr2,53800000,56000000,chr8,0,2200000
chr2,53800000,56000000,chr8,8000000,10300000
chr2,53800000,56000000,chr8,16900000,23700000
chr2,53800000,56000000,chr8,27000000,30900000
chr2,53800000,56000000,chr8,37100000,43100000
chr2,53800000,56000000,chr8,56500000,62000000
chr2,53800000,56000000,chr8,66400000,75000000
chr2,53800000,56000000,chr8,80600000,82800000
chr2,53800000,56000000,chr8,94600000,104400000
chr2,53800000,56000000,chr8,117300000,136000000
chr2,53800000,56000000,chr8,139300000,146300000
chr2,63700000,65900000,chr8,0,2200000
chr2,63700000,65900000,chr8,8000000,10300000
chr2,63700000,65900000,chr8,16900000,23700000
chr2,63700000,65900000,chr8,27000000,30900000
chr2,63700000,65900000,chr8,37100000,43100000
chr2,63700000,65900000,chr8,56500000,62000000
chr2,63700000,65900000,chr8,66400000,75000000
chr2,63700000,65900000,chr8,80600000,82800000
chr2,63700000,65900000,chr8,94600000,104400000
chr2,63700000,65900000,chr8,117300000,136000000
chr2,63700000,65900000,chr8,139300000,146300000
chr2,68000000,75900000,chr8,0,2200000
chr2,68000000,75900000,chr8,8000000,10300000
chr2,68000000,75900000,chr8,16900000,23700000
chr2,68000000,75900000,chr8,27000000,30900000
chr2,68000000,75900000,chr8,37100000,43100000
chr2,68000000,75900000,chr8,56500000,62000000
chr2,68000000,75900000,chr8,66400000,75000000
chr2,68000000,75900000,chr8,80600000,82800000
chr2,68000000,75900000,chr8,94600000,104400000
chr2,68000000,75900000,chr8,117300000,136000000
chr2,68000000,75900000,chr8,139300000,146300000
chr2,84400000,92100000,chr8,0,2200000
chr2,84400000,92100000,chr8,8000000,10300000
chr2,84400000,92100000,chr8,16900000,23700000
chr2,84400000,92100000,chr8,27000000,30900000
chr2,84400000,92100000,chr8,37100000,43100000
chr2,84400000,92100000,chr8,56500000,62000000
chr2,84400000,92100000,chr8,66400000,75000000
chr2,84400000,92100000,chr8,80600000,82800000
chr2,84400000,92100000,chr8,94600000,104400000
chr2,84400000,92100000,chr8,117300000,136000000
chr2,84400000,92100000,chr8,139300000,146300000
chr2,95700000,107100000,chr8,0,2200000
chr2,95700000,107100000,chr8,8000000,10300000
chr2,95700000,107100000,chr8,16900000,23700000
chr2,95700000,107100000,chr8,27000000,30900000
chr2,95700000,107100000,chr8,37100000,43100000
chr2,95700000,107100000,chr8,56500000,62000000
chr2,95700000,107100000,chr8,66400000,75000000
chr2,95700000,107100000,chr8,80600000,82800000
chr2,95700000,107100000,chr8,94600000,104400000
chr2,95700000,107100000,chr8,117300000,136000000
chr2,95700000,107100000,chr8,139300000,146300000
chr2,110800000,115100000,chr8,0,2200000
chr2,110800000,115100000,chr8,8000000,10300000
chr2,110800000,115100000,chr8,16900000,23700000
chr2,110800000,115100000,chr8,27000000,30900000
chr2,110800000,115100000,chr8,37100000,43100000
chr2,110800000,115100000,chr8,56500000,62000000
chr2,110800000,115100000,chr8,66400000,75000000
chr2,110800000,115100000,chr8,80600000,82800000
chr2,110800000,115100000,chr8,94600000,104400000
chr2,110800000,115100000,chr8,117300000,136000000
chr2,110800000,115100000,chr8,139300000,146300000
chr2,121400000,122600000,chr8,0,2200000
chr2,121400000,122600000,chr8,8000000,10300000
chr2,121400000,122600000,chr8,16900000,23700000
chr2,121400000,122600000,chr8,27000000,30900000
chr2,121400000,122600000,chr8,37100000,43100000
chr2,121400000,122600000,chr8,56500000,62000000
chr2,121400000,122600000,chr8,66400000,75000000
chr2,121400000,122600000,chr8,80600000,82800000
chr2,121400000,122600000,chr8,94600000,104400000
chr2,121400000,122600000,chr8,117300000,136000000
chr2,121400000,122600000,chr8,139300000,146300000
chr2,127300000,129300000,chr8,0,2200000
chr2,127300000,129300000,chr8,8000000,10300000
chr2,127300000,129300000,chr8,16900000,23700000
chr2,127300000,129300000,chr8,27000000,30900000
chr2,127300000,129300000,chr8,37100000,43100000
chr2,127300000,129300000,chr8,56500000,62000000
chr2,127300000,129300000,chr8,66400000,75000000
chr2,127300000,129300000,chr8,80600000,82800000
chr2,127300000,129300000,chr8,94600000,104400000
chr2,127300000,129300000,chr8,117300000,136000000
chr2,127300000,129300000,chr8,139300000,146300000
chr2,158100000,162600000,chr8,0,2200000
chr2,158100000,162600000,chr8,8000000,10300000
chr2,158100000,162600000,chr8,16900000,23700000
chr2,158100000,162600000,chr8,27000000,30900000
chr2,158100000,162600000,chr8,37100000,43100000
chr2,158100000,162600000,chr8,56500000,62000000
chr2,158100000,162600000,chr8,66400000,75000000
chr2,158100000,162600000,chr8,80600000,82800000
chr2,158100000,162600000,chr8,94600000,104400000
chr2,158100000,162600000,chr8,117300000,136000000
chr2,158100000,162600000,chr8,139300000,146300000
chr2,171500000,176400000,chr8,0,2200000
chr2,171500000,176400000,chr8,8000000,10300000
chr2,171500000,176400000,chr8,16900000,23700000
chr2,171500000,176400000,chr8,27000000,30900000
chr2,171500000,176400000,chr8,37100000,43100000
chr2,171500000,176400000,chr8,56500000,62000000
chr2,171500000,176400000,chr8,66400000,75000000
chr2,171500000,176400000,chr8,80600000,82800000
chr2,171500000,176400000,chr8,94600000,104400000
chr2,171500000,176400000,chr8,117300000,136000000
chr2,171500000,176400000,chr8,139300000,146300000
chr2,196200000,198900000,chr8,0,2200000
chr2,196200000,198900000,chr8,8000000,10300000
chr2,196200000,198900000,chr8,16900000,23700000
chr2,196200000,198900000,chr8,27000000,30900000
chr2,196200000,198900000,chr8,37100000,43100000
chr2,196200000,198900000,chr8,56500000,62000000
chr2,196200000,198900000,chr8,66400000,75000000
chr2,196200000,198900000,chr8,80600000,82800000
chr2,196200000,198900000,chr8,94600000,104400000
chr2,196200000,198900000,chr8,117300000,136000000
chr2,196200000,198900000,chr8,139300000,146300000
chr2,200300000,206400000,chr8,0,2200000
chr2,200300000,206400000,chr8,8000000,10300000
chr2,200300000,206400000,chr8,16900000,23700000
chr2,200300000,206400000,chr8,27000000,30900000
chr2,200300000,206400000,chr8,37100000,43100000
chr2,200300000,206400000,chr8,56500000,62000000
chr2,200300000,206400000,chr8,66400000,75000000
chr2,200300000,206400000,chr8,80600000,82800000
chr2,200300000,206400000,chr8,94600000,104400000
chr2,200300000,206400000,chr8,117300000,136000000
chr2,200300000,206400000,chr8,139300000,146300000
chr2,216000000,220600000,chr8,0,2200000
chr2,216000000,220600000,chr8,8000000,10300000
chr2,216000000,220600000,chr8,16900000,23700000
chr2,216000000,220600000,chr8,27000000,30900000
chr2,216000000,220600000,chr8,37100000,43100000
chr2,216000000,220600000,chr8,56500000,62000000
chr2,216000000,220600000,chr8,66400000,75000000
chr2,216000000,220600000,chr8,80600000,82800000
chr2,216000000,220600000,chr8,94600000,104400000
chr2,216000000,220600000,chr8,117300000,136000000
chr2,216000000,220600000,chr8,139300000,146300000
chr2,224300000,243100000,chr8,0,2200000
chr2,224300000,243100000,chr8,8000000,10300000
chr2,224300000,243100000,chr8,16900000,23700000
chr2,224300000,243100000,chr8,27000000,30900000
chr2,224300000,243100000,chr8,37100000,43100000
chr2,224300000,243100000,chr8,56500000,62000000
chr2,224300000,243100000,chr8,66400000,75000000
chr2,224300000,243100000,chr8,80600000,82800000
chr2,224300000,243100000,chr8,94600000,104400000
chr2,224300000,243100000,chr8,117300000,136000000
chr2,224300000,243100000,chr8,139300000,146300000
chr2,0,1000000,chr5,0,17000000
chr2,0,1000000,chr5,31400000,32600000
chr2,0,1000000,chr5,35500000,37900000
chr2,0,1000000,chr5,67300000,68700000
chr2,0,1000000,chr5,70400000,73000000
chr2,0,1000000,chr5,73500000,81900000
chr2,0,1000000,chr5,106500000,112900000
chr2,0,1000000,chr5,130100000,143700000
chr2,0,1000000,chr5,147500000,160000000
chr2,0,1000000,chr5,167600000,180900000
chr2,6800000,15800000,chr5,0,17000000
chr2,6800000,15800000,chr5,31400000,32600000
chr2,6800000,15800000,chr5,35500000,37900000
chr2,6800000,15800000,chr5,67300000,68700000
chr2,6800000,15800000,chr5,70400000,73000000
chr2,6800000,15800000,chr5,73500000,81900000
chr2,6800000,15800000,chr5,106500000,112900000
chr2,6800000,15800000,chr5,130100000,143700000
chr2,6800000,15800000,chr5,147500000,160000000
chr2,6800000,15800000,chr5,167600000,180900000
chr2,19500000,21000000,chr5,0,17000000
chr2,19500000,21000000,chr5,31400000,32600000
chr2,19500000,21000000,chr5,35500000,37900000
chr2,19500000,21000000,chr5,67300000,68700000
chr2,19500000,21000000,chr5,70400000,73000000
chr2,19500000,21000000,chr5,73500000,81900000
chr2,19500000,21000000,chr5,106500000,112900000
chr2,19500000,21000000,chr5,130100000,143700000
chr2,19500000,21000000,chr5,147500000,160000000
chr2,19500000,21000000,chr5,167600000,180900000
chr2,23500000,33800000,chr5,0,17000000
chr2,23500000,33800000,chr5,31400000,32600000
chr2,23500000,33800000,chr5,35500000,37900000
chr2,23500000,33800000,chr5,67300000,68700000
chr2,23500000,33800000,chr5,70400000,73000000
chr2,23500000,33800000,chr5,73500000,81900000
chr2,23500000,33800000,chr5,106500000,112900000
chr2,23500000,33800000,chr5,130100000,143700000
chr2,23500000,33800000,chr5,147500000,160000000
chr2,23500000,33800000,chr5,167600000,180900000
chr2,36000000,48700000,chr5,0,17000000
chr2,36000000,48700000,chr5,31400000,32600000
chr2,36000000,48700000,chr5,35500000,37900000
chr2,36000000,48700000,chr5,67300000,68700000
chr2,36000000,48700000,chr5,70400000,73000000
chr2,36000000,48700000,chr5,73500000,81900000
chr2,36000000,48700000,chr5,106500000,112900000
chr2,36000000,48700000,chr5,130100000,143700000
chr2,36000000,48700000,chr5,147500000,160000000
chr2,36000000,48700000,chr5,167600000,180900000
chr2,53700000,55900000,chr5,0,17000000
chr2,53700000,55900000,chr5,31400000,32600000
chr2,53700000,55900000,chr5,35500000,37900000
chr2,53700000,55900000,chr5,67300000,68700000
chr2,53700000,55900000,chr5,70400000,73000000
chr2,53700000,55900000,chr5,73500000,81900000
chr2,53700000,55900000,chr5,106500000,112900000
chr2,53700000,55900000,chr5,130100000,143700000
chr2,53700000,55900000,chr5,147500000,160000000
chr2,53700000,55900000,chr5,167600000,180900000
chr2,60700000,62900000,chr5,0,17000000
chr2,60700000,62900000,chr5,31400000,32600000
chr2,60700000,62900000,chr5,35500000,37900000
chr2,60700000,62900000,chr5,67300000,68700000
chr2,60700000,62900000,chr5,70400000,73000000
chr2,60700000,62900000,chr5,73500000,81900000
chr2,60700000,62900000,chr5,106500000,112900000
chr2,60700000,62900000,chr5,130100000,143700000
chr2,60700000,62900000,chr5,147500000,160000000
chr2,60700000,62900000,chr5,167600000,180900000
chr2,67700000,71700000,chr5,0,17000000
chr2,67700000,71700000,chr5,31400000,32600000
chr2,67700000,71700000,chr5,35500000,37900000
chr2,67700000,71700000,chr5,67300000,68700000
chr2,67700000,71700000,chr5,70400000,73000000
chr2,67700000,71700000,chr5,73500000,81900000
chr2,67700000,71700000,chr5,106500000,112900000
chr2,67700000,71700000,chr5,130100000,143700000
chr2,67700000,71700000,chr5,147500000,160000000
