chr1,s1,e1,chr2,s2,e2
chr8,140800000,146200000,chr10,24500000,25200000
chr8,140800000,146200000,chr10,28500000,32400000
chr8,140800000,146200000,chr10,34200000,36200000
chr8,140800000,146200000,chr10,41900000,43000000
chr8,140800000,146200000,chr10,69500000,81300000
chr8,140800000,146200000,chr10,94000000,106900000
chr8,140800000,146200000,chr10,113800000,116800000
chr8,140800000,146200000,chr10,118200000,130400000
chr22,17400000,18500000,chrX,2700000,5300000
chr22,17400000,18500000,chrX,8900000,21200000
chr22,17400000,18500000,chrX,22900000,25200000
chr22,17400000,18500000,chrX,36700000,55200000
chr22,17400000,18500000,chrX,66900000,74000000
chr22,17400000,18500000,chrX,105300000,107400000
chr22,17400000,18500000,chrX,117300000,119000000
chr22,17400000,18500000,chrX,128600000,134600000
chr22,17400000,18500000,chrX,149100000,154400000
chr22,21900000,26200000,chrX,2700000,5300000
chr22,21900000,26200000,chrX,8900000,21200000
chr22,21900000,26200000,chrX,22900000,25200000
chr22,21900000,26200000,chrX,36700000,55200000
chr22,21900000,26200000,chrX,66900000,74000000
chr22,21900000,26200000,chrX,105300000,107400000
chr22,21900000,26200000,chrX,117300000,119000000
chr22,21900000,26200000,chrX,128600000,134600000
chr22,21900000,26200000,chrX,149100000,154400000
chr22,29000000,32300000,chrX,2700000,5300000
chr22,29000000,32300000,chrX,8900000,21200000
chr22,29000000,32300000,chrX,22900000,25200000
chr22,29000000,32300000,chrX,36700000,55200000
chr22,29000000,32300000,chrX,66900000,74000000
chr22,29000000,32300000,chrX,105300000,107400000
chr22,29000000,32300000,chrX,117300000,119000000
chr22,29000000,32300000,chrX,128600000,134600000
chr22,29000000,32300000,chrX,149100000,154400000
chr22,35400000,46000000,chrX,2700000,5300000
chr22,35400000,46000000,chrX,8900000,21200000
chr22,35400000,46000000,chrX,22900000,25200000
chr22,35400000,46000000,chrX,36700000,55200000
chr22,35400000,46000000,chrX,66900000,74000000
chr22,35400000,46000000,chrX,105300000,107400000
chr22,35400000,46000000,chrX,117300000,119000000
chr22,35400000,46000000,chrX,128600000,134600000
chr22,35400000,46000000,chrX,149100000,154400000
chr12,0,5100000,chr13,19700000,31900000
chr12,0,5100000,chr13,39100000,53800000
chr12,0,5100000,chr13,72500000,75100000
chr12,0,5100000,chr13,94400000,101700000
chr12,0,5100000,chr13,109600000,115000000
chr12,5500000,7300000,chr13,19700000,31900000
chr12,5500000,7300000,chr13,39100000,53800000
chr12,5500000,7300000,chr13,72500000,75100000
chr12,5500000,7300000,chr13,94400000,101700000
chr12,5500000,7300000,chr13,109600000,115000000
chr12,49000000,54900000,chr13,19700000,31900000
chr12,49000000,54900000,chr13,39100000,53800000
chr12,49000000,54900000,chr13,72500000,75100000
chr12,49000000,54900000,chr13,94400000,101700000
chr12,49000000,54900000,chr13,109600000,115000000
chr12,68200000,69900000,chr13,19700000,31900000
chr12,68200000,69900000,chr13,39100000,53800000
chr12,68200000,69900000,chr13,72500000,75100000
chr12,68200000,69900000,chr13,94400000,101700000
chr12,68200000,69900000,chr13,109600000,115000000
chr12,91700000,97300000,chr13,19700000,31900000
chr12,91700000,97300000,chr13,39100000,53800000
chr12,91700000,97300000,chr13,72500000,75100000
chr12,91700000,97300000,chr13,94400000,101700000
chr12,91700000,97300000,chr13,109600000,115000000
chr12,100300000,129700000,chr13,19700000,31900000
chr12,100300000,129700000,chr13,39100000,53800000
chr12,100300000,129700000,chr13,72500000,75100000
chr12,100300000,129700000,chr13,94400000,101700000
chr12,100300000,129700000,chr13,109600000,115000000
chr12,130100000,133700000,chr13,19700000,31900000
chr12,130100000,133700000,chr13,39100000,53800000
chr12,130100000,133700000,chr13,72500000,75100000
chr12,130100000,133700000,chr13,94400000,101700000
chr12,130100000,133700000,chr13,109600000,115000000
chr12,68500000,72800000,chr14,20700000,25200000
chr12,68500000,72800000,chr14,31300000,32000000
chr12,68500000,72800000,chr14,34300000,36400000
chr12,68500000,72800000,chr14,50000000,52400000
chr12,68500000,72800000,chr14,63400000,65800000
chr12,68500000,72800000,chr14,67600000,79100000
chr12,68500000,72800000,chr14,89200000,98100000
chr12,68500000,72800000,chr14,99200000,107200000
chr12,92000000,97600000,chr14,20700000,25200000
chr12,92000000,97600000,chr14,31300000,32000000
chr12,92000000,97600000,chr14,34300000,36400000
chr12,92000000,97600000,chr14,50000000,52400000
chr12,92000000,97600000,chr14,63400000,65800000
chr12,92000000,97600000,chr14,67600000,79100000
chr12,92000000,97600000,chr14,89200000,98100000
chr12,92000000,97600000,chr14,99200000,107200000
chr12,100000000,133700000,chr14,20700000,25200000
chr12,100000000,133700000,chr14,31300000,32000000
chr12,100000000,133700000,chr14,34300000,36400000
chr12,100000000,133700000,chr14,50000000,52400000
chr12,100000000,133700000,chr14,63400000,65800000
chr12,100000000,133700000,chr14,67600000,79100000
chr12,100000000,133700000,chr14,89200000,98100000
chr12,100000000,133700000,chr14,99200000,107200000
chr8,31100000,43200000,chr13,19700000,35300000
chr8,31100000,43200000,chr13,39700000,53800000
chr8,31100000,43200000,chr13,73000000,75500000
chr8,31100000,43200000,chr13,94700000,101500000
chr8,31100000,43200000,chr13,106400000,114200000
chr8,47700000,49900000,chr13,19700000,35300000
chr8,47700000,49900000,chr13,39700000,53800000
chr8,47700000,49900000,chr13,73000000,75500000
chr8,47700000,49900000,chr13,94700000,101500000
chr8,47700000,49900000,chr13,106400000,114200000
chr8,93300000,104400000,chr13,19700000,35300000
chr8,93300000,104400000,chr13,39700000,53800000
chr8,93300000,104400000,chr13,73000000,75500000
chr8,93300000,104400000,chr13,94700000,101500000
chr8,93300000,104400000,chr13,106400000,114200000
chr8,123500000,137400000,chr13,19700000,35300000
chr8,123500000,137400000,chr13,39700000,53800000
chr8,123500000,137400000,chr13,73000000,75500000
chr8,123500000,137400000,chr13,94700000,101500000
chr8,123500000,137400000,chr13,106400000,114200000
chr8,138900000,146300000,chr13,19700000,35300000
chr8,138900000,146300000,chr13,39700000,53800000
chr8,138900000,146300000,chr13,73000000,75500000
chr8,138900000,146300000,chr13,94700000,101500000
chr8,138900000,146300000,chr13,106400000,114200000
chr12,0,8300000,chr22,17600000,25300000
chr12,0,8300000,chr22,29100000,32400000
chr12,0,8300000,chr22,36400000,47100000
chr12,0,8300000,chr22,50600000,51200000
chr12,48100000,58500000,chr22,17600000,25300000
chr12,48100000,58500000,chr22,29100000,32400000
chr12,48100000,58500000,chr22,36400000,47100000
chr12,48100000,58500000,chr22,50600000,51200000
chr12,106500000,126800000,chr22,17600000,25300000
chr12,106500000,126800000,chr22,29100000,32400000
chr12,106500000,126800000,chr22,36400000,47100000
chr12,106500000,126800000,chr22,50600000,51200000
chr8,31600000,43100000,chr22,17400000,23500000
chr8,31600000,43100000,chr22,29100000,34300000
chr8,31600000,43100000,chr22,36400000,47200000
chr8,31600000,43100000,chr22,50200000,51100000
chr8,98500000,104400000,chr22,17400000,23500000
chr8,98500000,104400000,chr22,29100000,34300000
chr8,98500000,104400000,chr22,36400000,47200000
chr8,98500000,104400000,chr22,50200000,51100000
chr8,123300000,126700000,chr22,17400000,23500000
chr8,123300000,126700000,chr22,29100000,34300000
chr8,123300000,126700000,chr22,36400000,47200000
chr8,123300000,126700000,chr22,50200000,51100000
chr8,133000000,137000000,chr22,17400000,23500000
chr8,133000000,137000000,chr22,29100000,34300000
chr8,133000000,137000000,chr22,36400000,47200000
chr8,133000000,137000000,chr22,50200000,51100000
chr8,139100000,146300000,chr22,17400000,23500000
chr8,139100000,146300000,chr22,29100000,34300000
chr8,139100000,146300000,chr22,36400000,47200000
chr8,139100000,146300000,chr22,50200000,51100000
chr7,0,8200000,chr13,20000000,34500000
chr7,0,8200000,chr13,39700000,53900000
chr7,0,8200000,chr13,73000000,75100000
chr7,0,8200000,chr13,94700000,101700000
chr7,0,8200000,chr13,106100000,115000000
chr7,27000000,33100000,chr13,20000000,34500000
chr7,27000000,33100000,chr13,39700000,53900000
chr7,27000000,33100000,chr13,73000000,75100000
chr7,27000000,33100000,chr13,94700000,101700000
chr7,27000000,33100000,chr13,106100000,115000000
chr7,38300000,40600000,chr13,20000000,34500000
chr7,38300000,40600000,chr13,39700000,53900000
chr7,38300000,40600000,chr13,73000000,75100000
chr7,38300000,40600000,chr13,94700000,101700000
chr7,38300000,40600000,chr13,106100000,115000000
chr7,42700000,48100000,chr13,20000000,34500000
chr7,42700000,48100000,chr13,39700000,53900000
chr7,42700000,48100000,chr13,73000000,75100000
chr7,42700000,48100000,chr13,94700000,101700000
chr7,42700000,48100000,chr13,106100000,115000000
chr7,50400000,51900000,chr13,20000000,34500000
chr7,50400000,51900000,chr13,39700000,53900000
chr7,50400000,51900000,chr13,73000000,75100000
chr7,50400000,51900000,chr13,94700000,101700000
chr7,50400000,51900000,chr13,106100000,115000000
chr7,54800000,56500000,chr13,20000000,34500000
chr7,54800000,56500000,chr13,39700000,53900000
chr7,54800000,56500000,chr13,73000000,75100000
chr7,54800000,56500000,chr13,94700000,101700000
chr7,54800000,56500000,chr13,106100000,115000000
chr7,65200000,76100000,chr13,20000000,34500000
chr7,65200000,76100000,chr13,39700000,53900000
chr7,65200000,76100000,chr13,73000000,75100000
chr7,65200000,76100000,chr13,94700000,101700000
chr7,65200000,76100000,chr13,106100000,115000000
chr7,97000000,102000000,chr13,20000000,34500000
chr7,97000000,102000000,chr13,39700000,53900000
chr7,97000000,102000000,chr13,73000000,75100000
chr7,97000000,102000000,chr13,94700000,101700000
chr7,97000000,102000000,chr13,106100000,115000000
chr7,104900000,106800000,chr13,20000000,34500000
chr7,104900000,106800000,chr13,39700000,53900000
chr7,104900000,106800000,chr13,73000000,75100000
chr7,104900000,106800000,chr13,94700000,101700000
chr7,104900000,106800000,chr13,106100000,115000000
chr7,127200000,135700000,chr13,20000000,34500000
chr7,127200000,135700000,chr13,39700000,53900000
chr7,127200000,135700000,chr13,73000000,75100000
chr7,127200000,135700000,chr13,94700000,101700000
chr7,127200000,135700000,chr13,106100000,115000000
chr7,137000000,143100000,chr13,20000000,34500000
chr7,137000000,143100000,chr13,39700000,53900000
chr7,137000000,143100000,chr13,73000000,75100000
chr7,137000000,143100000,chr13,94700000,101700000
chr7,137000000,143100000,chr13,106100000,115000000
chr7,147500000,159100000,chr13,20000000,34500000
chr7,147500000,159100000,chr13,39700000,53900000
chr7,147500000,159100000,chr13,73000000,75100000
chr7,147500000,159100000,chr13,94700000,101700000
chr7,147500000,159100000,chr13,106100000,115000000
chr10,4800000,8100000,chr13,19300000,33800000
chr10,4800000,8100000,chr13,39500000,54300000
chr10,4800000,8100000,chr13,73300000,74100000
chr10,4800000,8100000,chr13,95600000,101700000
chr10,4800000,8100000,chr13,106400000,114500000
chr10,10600000,15500000,chr13,19300000,33800000
chr10,10600000,15500000,chr13,39500000,54300000
chr10,10600000,15500000,chr13,73300000,74100000
chr10,10600000,15500000,chr13,95600000,101700000
chr10,10600000,15500000,chr13,106400000,114500000
chr10,24400000,25300000,chr13,19300000,33800000
chr10,24400000,25300000,chr13,39500000,54300000
chr10,24400000,25300000,chr13,73300000,74100000
chr10,24400000,25300000,chr13,95600000,101700000
chr10,24400000,25300000,chr13,106400000,114500000
chr10,27800000,31400000,chr13,19300000,33800000
chr10,27800000,31400000,chr13,39500000,54300000
chr10,27800000,31400000,chr13,73300000,74100000
chr10,27800000,31400000,chr13,95600000,101700000
chr10,27800000,31400000,chr13,106400000,114500000
chr10,33300000,36000000,chr13,19300000,33800000
chr10,33300000,36000000,chr13,39500000,54300000
chr10,33300000,36000000,chr13,73300000,74100000
chr10,33300000,36000000,chr13,95600000,101700000
chr10,33300000,36000000,chr13,106400000,114500000
chr10,41900000,43000000,chr13,19300000,33800000
chr10,41900000,43000000,chr13,39500000,54300000
chr10,41900000,43000000,chr13,73300000,74100000
chr10,41900000,43000000,chr13,95600000,101700000
chr10,41900000,43000000,chr13,106400000,114500000
chr10,50200000,50900000,chr13,19300000,33800000
chr10,50200000,50900000,chr13,39500000,54300000
chr10,50200000,50900000,chr13,73300000,74100000
chr10,50200000,50900000,chr13,95600000,101700000
chr10,50200000,50900000,chr13,106400000,114500000
chr10,69500000,82300000,chr13,19300000,33800000
chr10,69500000,82300000,chr13,39500000,54300000
chr10,69500000,82300000,chr13,73300000,74100000
chr10,69500000,82300000,chr13,95600000,101700000
chr10,69500000,82300000,chr13,106400000,114500000
chr10,88000000,88800000,chr13,19300000,33800000
chr10,88000000,88800000,chr13,39500000,54300000
chr10,88000000,88800000,chr13,73300000,74100000
chr10,88000000,88800000,chr13,95600000,101700000
chr10,88000000,88800000,chr13,106400000,114500000
chr10,93800000,106400000,chr13,19300000,33800000
chr10,93800000,106400000,chr13,39500000,54300000
chr10,93800000,106400000,chr13,73300000,74100000
chr10,93800000,106400000,chr13,95600000,101700000
chr10,93800000,106400000,chr13,106400000,114500000
chr10,113900000,116800000,chr13,19300000,33800000
chr10,113900000,116800000,chr13,39500000,54300000
chr10,113900000,116800000,chr13,73300000,74100000
chr10,113900000,116800000,chr13,95600000,101700000
chr10,113900000,116800000,chr13,106400000,114500000
chr10,118300000,130800000,chr13,19300000,33800000
chr10,118300000,130800000,chr13,39500000,54300000
chr10,118300000,130800000,chr13,73300000,74100000
chr10,118300000,130800000,chr13,95600000,101700000
chr10,118300000,130800000,chr13,106400000,114500000
chr2,0,1100000,chr13,19500000,35200000
chr2,0,1100000,chr13,39300000,47700000
chr2,0,1100000,chr13,49700000,53800000
chr2,0,1100000,chr13,73200000,74700000
chr2,0,1100000,chr13,94800000,102000000
chr2,0,1100000,chr13,106000000,115000000
chr2,6600000,13500000,chr13,19500000,35200000
chr2,6600000,13500000,chr13,39300000,47700000
chr2,6600000,13500000,chr13,49700000,53800000
chr2,6600000,13500000,chr13,73200000,74700000
chr2,6600000,13500000,chr13,94800000,102000000
chr2,6600000,13500000,chr13,106000000,115000000
chr2,19500000,34100000,chr13,19500000,35200000
chr2,19500000,34100000,chr13,39300000,47700000
chr2,19500000,34100000,chr13,49700000,53800000
chr2,19500000,34100000,chr13,73200000,74700000
chr2,19500000,34100000,chr13,94800000,102000000
chr2,19500000,34100000,chr13,106000000,115000000
chr2,36400000,40100000,chr13,19500000,35200000
chr2,36400000,40100000,chr13,39300000,47700000
chr2,36400000,40100000,chr13,49700000,53800000
chr2,36400000,40100000,chr13,73200000,74700000
chr2,36400000,40100000,chr13,94800000,102000000
chr2,36400000,40100000,chr13,106000000,115000000
chr2,41700000,49200000,chr13,19500000,35200000
chr2,41700000,49200000,chr13,39300000,47700000
chr2,41700000,49200000,chr13,49700000,53800000
chr2,41700000,49200000,chr13,73200000,74700000
